iso3,income_cat,income_share,liquidity,axfin,diversified_share,n,c,gamma_SP,k
UGA,q2,0.1,87.13171348346444,0.110872302427526,0.05654371782990486,0.2,1395.527884429305,0.37553585750327995,2727.030139309465
UGA,q3,0.141,105.27519548582669,0.1832388056725147,0.06935833024988258,0.2,1967.6943170453196,0.6495084307379918,3792.8857771982107
UGA,q4,0.203,102.67339263969598,0.1970260046695377,0.0762714695280261,0.2,2832.921605391489,1.0283127075365541,5420.1156420371435
UGA,q5,0.495,112.20759356056271,0.1988880025101405,0.08165156486653857,0.2,6907.863027925059,2.6843352974836496,13139.560726035163
UKR,q1,0.1001001001001001,673.3266096859516,0.059938362068349,0.5883821053920812,0.2,7950.563356325076,0.7003777596746583,63544.27485065981
UKR,q2,0.1431431431431431,741.1939683447074,0.0679747897345174,0.5061725745729541,0.2,11369.305599544854,0.8616036671938709,109016.79851025235
UKR,q3,0.1761761761761762,778.1694011858556,0.1034571511116524,0.4287765021668908,0.2,13992.991507132134,0.8982899393040784,155203.28640810447
UKR,q4,0.2212212212212212,801.2417256713331,0.1241219276219353,0.42129145093030584,0.2,17570.745017478414,1.1082756992601446,197439.64107668863
UKR,q5,0.3593593593593593,844.386647846473,0.1716547748555164,0.3349729468467777,0.2,28542.522449207012,1.431452934567248,368566.5711431589
URY,q1,0.056056056056056,1056.1915985905207,0.0413691166357454,0.3461087679310264,0.2,8694.101290829563,0.33400876261342194,35696.91460507815
URY,q2,0.1031031031031031,1140.826568597125,0.0619422695521173,0.2820220374245608,0.2,15990.93630277582,0.5005846205225176,72091.73511769272
URY,q3,0.1521521521521521,1151.5042549884895,0.1162722245979034,0.29374739656595594,0.2,23598.274932251694,0.7694401534333243,104650.3750211862
URY,q4,0.2212212212212212,1176.9721687850738,0.167918812165076,0.27438883408416714,0.2,34310.64973702385,1.044999157162663,156326.77557406414
URY,q5,0.4674674674674674,1271.1634579658246,0.3651193427520099,0.29212752343906967,0.2,72502.59469316804,2.3509673062680734,322261.96161064407
USA,q1,0.052,3049.2402654765083,0.371099870636976,0.5376538065461364,0.2,19390.151700314793,0.35605974565840237,49561.94998299731
USA,q2,0.104,3094.694526727242,0.4950033656697433,0.385914327268958,0.2,38780.303400629586,0.511141390762301,131655.81907276248
USA,q3,0.153,3433.8040962879286,0.7293713104405224,0.403924129769754,0.2,57051.7925028493,0.7870603557632905,188005.57483346947
USA,q4,0.226,3473.872032044646,0.7886766811834918,0.37524254753813835,0.2,84272.58238982968,1.080033741638144,291070.1297923021
USA,q5,0.465,3526.480377723,0.8621506968763822,0.3825899491074274,0.2,173392.7027047381,2.265704766177862,591840.1214361322
UZB,q1,0.072,369.4976209715048,0.0106039152536777,0.42651370166100677,0.2,3602.7667809431277,0.5210907653783622,8456.484292083023
UZB,q2,0.132,366.4874987961925,0.0035879983125073,0.32476078475977344,0.2,6605.072431729069,0.7274202827870582,18254.329751723588
UZB,q3,0.177,411.0649583400062,0.0293875886108519,0.2452226019367909,0.2,8856.801669818522,0.7365151007250837,27360.65291391283
UZB,q4,0.233,435.7651165954527,0.0246315399788526,0.2845991193974199,0.2,11658.95361055207,1.1252198009191463,34138.127434176065
UZB,q5,0.386,421.10393078267685,0.0638015726451499,0.2885161226640496,0.2,19314.833020056216,1.889754050190349,56245.356218927336
VNM,q1,0.068068068068068,614.8867697163018,0.050754173839449,0.052216550221990454,0.2,4591.830832747723,0.13257265551448713,13637.68213753162
VNM,q2,0.1181181181181181,649.8106543983907,0.1670459641528535,0.09033125501840977,0.2,7968.177033297527,0.3979760326536517,22713.696102556423
VNM,q3,0.1611611611611611,639.960318374487,0.1600037971173552,0.12325030429026174,0.2,10871.83476577035,0.7408848992336569,29869.23021780406
VNM,q4,0.2202202202202202,652.0677774649494,0.2492990768681757,0.1624084891539651,0.2,14855.923282419117,1.334038225150938,38992.176546723815
VNM,q5,0.4324324324324324,651.8392838606065,0.3657455235985289,0.1484565419250934,0.2,29171.631172750265,2.394528187447266,77841.84016903922
ZAF,q1,0.0239760239760239,366.6388019802077,0.1635867744638212,0.7187426107194389,0.2,1641.20552948469,0.2170088456232026,2933.7704556421445
ZAF,q2,0.0479520479520479,454.9680232651482,0.3105772775293047,0.8548549590745602,0.2,3282.411058969387,0.5162100731953265,3027.9896570131214
ZAF,q3,0.0819180819180818,501.7259026229371,0.3370796326998552,0.6688725486527639,0.2,5607.452225739366,0.6900014874335725,11801.031962300984
ZAF,q4,0.1648351648351648,558.2460864403411,0.4605145854999934,0.5218862195358652,0.2,11283.288015207278,1.083309560291073,34286.73678280766
ZAF,q5,0.6813186813186813,594.284594637732,0.5858924852572814,0.29062098899098554,0.2,46637.59046285676,2.493470033456825,210268.22906441605
ZMB,q1,0.039,38.61241377200647,0.0590803031692901,0.01296506121697183,0.2,716.329418413479,0.12694576223371004,3607.75450955748
ZMB,q2,0.073,44.59911222348463,0.0370098539969965,0.01276738392576715,0.2,1340.8217319021528,0.2339935073621521,6754.328834291923
ZMB,q3,0.119,60.02929176677991,0.0223295309946705,0.009584022264384928,0.2,2185.723097210359,0.2863345827910221,11045.98488281254
ZMB,q4,0.205,76.7448465655423,0.0884788399196276,0.014876424395352972,0.2,3765.321301917005,0.7656520494859964,18927.114910750493
ZMB,q5,0.5640000000000001,98.82850768248711,0.2004314577481042,0.025332742876415182,0.2,10359.225435518005,3.5870740981271187,51519.937305261825
ZWE,q1,0.06,72.12821326150298,0.0318530275188963,0.08150870371243268,0.2,1032.675397974882,0.19972863718848924,1562.6503777172234
ZWE,q2,0.091,88.99209090436307,0.0,0.09953105073729751,0.2,1566.2243535952375,0.369900640398043,2323.51595841937
ZWE,q3,0.132,96.86299977520876,0.0329091068605584,0.11648317438575329,0.2,2271.8858755447404,0.6279459021527214,3306.9245131239777
ZWE,q4,0.206,99.92331884161815,0.045546713770367,0.1216326669821094,0.2,3545.5188663804274,1.0232990048374222,5130.727174627083
ZWE,q5,0.511,126.44258024446164,0.0939935820303088,0.1331687141475183,0.2,8794.95213941941,2.779125815423324,12560.039445914203
