iso3,hazard,income_cat,rp,fa,recovery_rate,recovery_time,n,macro_multiplier_Gamma,v_ew
ECU,Tsunami,q1,100.0,0.0006624546435251062,0.1497866136776995,20.0,0.2,1.5748938127142518,0.6294220734891517
ECU,Tsunami,q1,250.0,0.001441596522133728,0.1497866136776995,20.0,0.2,1.5748938127142518,0.6294220734891517
ECU,Tsunami,q1,500.0,0.0025783439262662125,0.1497866136776995,20.0,0.2,1.5748938127142518,0.6294220734891517
ECU,Tsunami,q1,1000.0,0.004569696003033823,0.1497866136776995,20.0,0.2,1.5748938127142518,0.6294220734891517
ECU,Tsunami,q1,2500.0,0.009561366237334756,0.1497866136776995,20.0,0.2,1.5748938127142518,0.6294220734891517
ECU,Tsunami,q1,5000.0,0.016379066642648658,0.1497866136776995,20.0,0.2,1.5748938127142518,0.6294220734891517
ECU,Earthquake,q2,10.0,0.010558664516097051,0.1670000000000001,17.938516608107715,0.2,1.5312996748616055,0.33023629624263423
ECU,Earthquake,q2,25.0,0.026295729397508245,0.1670000000000001,17.938516608107715,0.2,1.5312996748616055,0.33023629624263423
ECU,Earthquake,q2,50.0,0.05228352797159302,0.1670000000000001,17.938516608107715,0.2,1.5312996748616055,0.33023629624263423
ECU,Earthquake,q2,100.0,0.10334162969486183,0.1670000000000001,17.938516608107715,0.2,1.5312996748616055,0.33023629624263423
ECU,Earthquake,q2,250.0,0.24960053336753169,0.1670000000000001,17.938516608107715,0.2,1.5312996748616055,0.33023629624263423
ECU,Earthquake,q2,500.0,0.4428281557161105,0.1670000000000001,17.938516608107715,0.2,1.5312996748616055,0.33023629624263423
ECU,Earthquake,q2,1000.0,0.6172332329598175,0.1670000000000001,17.938516608107715,0.2,1.5312996748616055,0.33023629624263423
ECU,Earthquake,q2,2500.0,0.6666666666666666,0.1670000000000001,17.938516608107715,0.2,1.5312996748616055,0.4601859871236086
ECU,Earthquake,q2,5000.0,0.6666666666666666,0.1670000000000001,17.938516608107715,0.2,1.5312996748616055,0.6103878656183953
ECU,Flood,q2,10.0,0.02140974144070033,0.1497866136776995,20.0,0.2,1.5748938127142518,0.5493132125242614
