iso3,hazard,income_cat,exposure_bias
MNE,Flood,q2,1.0212838617190378
MNE,Flood,q3,0.9720618574616108
MNE,Flood,q4,0.9508841050322774
MNE,Flood,q5,0.9508841050322774
MNG,Drought,q1,0.9779049939037385
MNG,Drought,q2,1.0347298917443697
MNG,Drought,q3,1.0347642509797534
MNG,Drought,q4,1.0623843721193436
MNG,Drought,q5,0.890216491252795
MNG,Flood,q1,0.8790889462801993
MNG,Flood,q2,0.9299815496073869
MNG,Flood,q3,1.0076890511754162
MNG,Flood,q4,1.1050498483715154
MNG,Flood,q5,1.078190604565482
MOZ,Drought,q1,1.0523782119612282
MOZ,Drought,q2,1.0523782119612282
MOZ,Drought,q3,1.0523782119612282
MOZ,Drought,q4,0.9218261358458045
MOZ,Drought,q5,0.92103922827051
MOZ,Flood,q1,0.953760929483734
MOZ,Flood,q2,0.9537609294837339
MOZ,Flood,q3,0.953760929483734
MOZ,Flood,q4,0.8719551640885118
MOZ,Flood,q5,1.266762047460286
MOZ,Heat,q1,1.0224502103595945
MOZ,Heat,q2,1.0224502103595945
MOZ,Heat,q3,1.0224502103595945
MOZ,Heat,q4,0.8969191515961005
MOZ,Heat,q5,1.0357302173251153
MRT,Drought,q1,1.0587752602431773
MRT,Drought,q2,1.099599358954834
MRT,Drought,q3,1.0169357787202193
MRT,Drought,q4,0.9238623075959855
MRT,Drought,q5,0.900827294485784
MRT,Flood,q1,0.9899206683245612
MRT,Flood,q2,1.0278984620790839
MRT,Flood,q3,0.9916178764525418
MRT,Flood,q4,0.9623300798294641
MRT,Flood,q5,1.0282329133143497
MRT,Heat,q1,0.7812801770328968
MRT,Heat,q2,0.9033672167877722
MRT,Heat,q3,0.9888194595272182
MRT,Heat,q4,1.0945510977743447
MRT,Heat,q5,1.2319820488777682
MUS,Drought,q1,0.8940628103011137
MUS,Drought,q2,0.9443128176012361
MUS,Drought,q3,1.0883600224900705
MUS,Drought,q4,1.03663217480379
MUS,Drought,q5,1.03663217480379
MUS,Flood,q1,0.8831644146321522
MUS,Flood,q2,1.0250784445468912
MUS,Flood,q3,1.0802511815022802
MUS,Flood,q4,1.005752979659338
MUS,Flood,q5,1.005752979659338
MUS,Storm surge,q1,0.8440038761015347
MUS,Storm surge,q2,0.939710149221159
MUS,Storm surge,q3,1.0598992954214932
MUS,Storm surge,q4,1.0797871702428152
MUS,Storm surge,q5,1.0797871702428152
MUS,Wind,q1,0.8440038761015347
MUS,Wind,q2,0.939710149221159
MUS,Wind,q3,1.0598992954214932
MUS,Wind,q4,1.0797871702428152
MUS,Wind,q5,1.0797871702428152
MWI,Drought,q1,1.0063421183281653
MWI,Drought,q2,1.0063421183281653
MWI,Drought,q3,1.0063421183281653
MWI,Drought,q4,1.0130532732985686
MWI,Drought,q5,0.9679203717169356
MWI,Flood,q1,0.9731511503176943
MWI,Flood,q2,0.9731511503176942
MWI,Flood,q3,0.9731511503176943
MWI,Flood,q4,1.0186866526434588
MWI,Flood,q5,1.0618598964034587
MWI,Heat,q1,1.1597522815172057
MWI,Heat,q2,1.1597522815172057
MWI,Heat,q3,1.1597522815172057
MWI,Heat,q4,0.9699938871745714
MWI,Heat,q5,0.5507492682738119
MYS,Drought,q1,1.2323247678104612
MYS,Drought,q2,0.9615803975659396
MYS,Drought,q3,0.9353649448745334
MYS,Drought,q4,0.9353649448745334
MYS,Drought,q5,0.9353649448745334
MYS,Flood,q1,1.0634292332150708
MYS,Flood,q2,0.9879819313112073
MYS,Flood,q3,0.9828629451579075
MYS,Flood,q4,0.9828629451579075
MYS,Flood,q5,0.9828629451579075
MYS,Heat,q1,2.227583086869301
MYS,Heat,q2,0.7537081798051057
MYS,Heat,q3,0.6729029111085312
MYS,Heat,q4,0.6729029111085312
MYS,Heat,q5,0.6729029111085312
NAM,Drought,q1,1.3354461914065967
NAM,Drought,q2,1.227073096363613
NAM,Drought,q3,1.026726428560792
NAM,Drought,q4,0.8438132053771465
NAM,Drought,q5,0.5669410782918515
NAM,Flood,q1,1.1385830181982681
NAM,Flood,q2,1.1432411161101208
NAM,Flood,q3,1.009874916395153
NAM,Flood,q4,0.956093410016832
NAM,Flood,q5,0.7522075392796255
NER,Drought,q1,1.0576952278942733
NER,Drought,q2,1.0576952278942733
NER,Drought,q3,1.0556312700226649
NER,Drought,q4,1.0316245481579482
NER,Drought,q5,0.7973537260308398
NER,Flood,q1,0.9399453460153095
NER,Flood,q2,0.9399453460153095
NER,Flood,q3,0.9906634309693474
NER,Flood,q4,1.0524037691874488
NER,Flood,q5,1.0770421078125845
NER,Heat,q1,0.9906953566936274
NER,Heat,q2,0.9906953566936274
NER,Heat,q3,0.9980049440139301
NER,Heat,q4,1.0003565150003477
NER,Heat,q5,1.020247827598467
NGA,Drought,q1,1.4029382259702368
NGA,Drought,q2,1.2508957288383884
NGA,Drought,q3,1.018532885801631
NGA,Drought,q4,0.7541536314090138
NGA,Drought,q5,0.5734795279807295
NGA,Flood,q1,0.8413947618417278
NGA,Flood,q2,0.8909041150181152
NGA,Flood,q3,0.97483355705072
NGA,Flood,q4,1.098562427372911
NGA,Flood,q5,1.1943051387165258
NGA,Heat,q1,1.5299801962035275
NGA,Heat,q2,1.3210610039147352
NGA,Heat,q3,1.0174717111786975
NGA,Heat,q4,0.7015900742278232
NGA,Heat,q5,0.4298970144752161
NIC,Drought,q1,1.0023603910351815
NIC,Drought,q2,0.9983684876258858
NIC,Drought,q3,1.0120393519741862
NIC,Drought,q4,1.0418121379253251
NIC,Drought,q5,0.9454196314394216
NIC,Flood,q1,1.0023603910351815
NIC,Flood,q2,0.9983684876258858
NIC,Flood,q3,1.0120393519741862
NIC,Flood,q4,1.0418121379253245
NIC,Flood,q5,0.9454196314394219
NIC,Heat,q1,1.0023603910351815
NIC,Heat,q2,0.9983684876258855
NIC,Heat,q3,1.0120393519741862
NIC,Heat,q4,1.0418121379253247
NIC,Heat,q5,0.9454196314394215
NIC,Storm surge,q1,1.0023603910351815
NIC,Storm surge,q2,0.9983684876258858
NIC,Storm surge,q3,1.012039351974186
NIC,Storm surge,q4,1.0418121379253247
NIC,Storm surge,q5,0.9454196314394221
NIC,Wind,q1,1.0023603910351815
NIC,Wind,q2,0.9983684876258858
NIC,Wind,q3,1.012039351974186
NIC,Wind,q4,1.0418121379253247
NIC,Wind,q5,0.9454196314394221
NLD,Drought,q1,1.0078205725451925
NLD,Drought,q2,0.9980448568637019
NLD,Drought,q3,0.9980448568637019
NLD,Drought,q4,0.9980448568637019
NLD,Drought,q5,0.9980448568637019
NLD,Flood,q1,1.007820572545192
NLD,Flood,q2,0.9980448568637018
NLD,Flood,q3,0.9980448568637017
NLD,Flood,q4,0.9980448568637017
NLD,Flood,q5,0.9980448568637017
NOR,Drought,q1,0.9928359133389522
NOR,Drought,q2,1.0017910216652621
NOR,Drought,q3,1.0017910216652621
NOR,Drought,q4,1.0017910216652621
NOR,Drought,q5,1.0017910216652621
NOR,Flood,q1,0.9928359133389519
NOR,Flood,q2,1.001791021665262
NOR,Flood,q3,1.001791021665262
NOR,Flood,q4,1.001791021665262
NOR,Flood,q5,1.001791021665262
NPL,Drought,q1,0.40841928501933994
NPL,Drought,q2,0.7038304662171779
NPL,Drought,q3,0.9671044990126739
NPL,Drought,q4,1.2067516382557149
NPL,Drought,q5,1.713894111495094
NPL,Flood,q1,0.4674136615310748
NPL,Flood,q2,0.7641610078700453
NPL,Flood,q3,0.9656875804736953
NPL,Flood,q4,1.1667255797216805
NPL,Flood,q5,1.6360121704035047
NPL,Heat,q1,0.43300421326519356
NPL,Heat,q2,0.7392211754153075
NPL,Heat,q3,0.954726763336329
NPL,Heat,q4,1.1790044380220328
NPL,Heat,q5,1.6940434099611372
PAK,Drought,q1,0.9414623077983048
PAK,Drought,q2,0.9566824959052823
PAK,Drought,q3,1.008629843884029
PAK,Drought,q4,1.0321539657694792
PAK,Drought,q5,1.0610713866429056
PAK,Flood,q1,0.9131757952357978
PAK,Flood,q2,0.9453605542398881
PAK,Flood,q3,1.0153485569907061
PAK,Flood,q4,1.0464051175463969
PAK,Flood,q5,1.079709975987211
PAK,Heat,q1,0.9271447637664223
PAK,Heat,q2,0.9513662228089078
PAK,Heat,q3,1.013319202784639
PAK,Heat,q4,1.0395952484581803
PAK,Heat,q5,1.068574562181851
PAK,Storm surge,q1,1.0804517609538564
PAK,Storm surge,q2,1.0012795312033391
PAK,Storm surge,q3,1.026100167673657
PAK,Storm surge,q4,0.9738658638832635
PAK,Storm surge,q5,0.9183026762858839
PAK,Wind,q1,1.0804517609538564
PAK,Wind,q2,1.0012795312033391
PAK,Wind,q3,1.026100167673657
PAK,Wind,q4,0.9738658638832635
PAK,Wind,q5,0.9183026762858839
PAN,Drought,q1,1.2725215743865874
PAN,Drought,q2,1.0117728777573882
PAN,Drought,q3,0.9052351826186749
PAN,Drought,q4,0.9052351826186749
PAN,Drought,q5,0.9052351826186749
PAN,Flood,q1,1.0504529760489345
PAN,Flood,q2,0.929594085002813
PAN,Flood,q3,1.0066509796494174
PAN,Flood,q4,1.0066509796494174
PAN,Flood,q5,1.0066509796494174
PER,Drought,q1,1.4335553160822991
PER,Drought,q2,1.0194230119853505
PER,Drought,q3,0.9379929687287454
PER,Drought,q4,0.839720304912893
PER,Drought,q5,0.769308398290712
PER,Flood,q1,1.4171286758125834
PER,Flood,q2,0.9910553190087279
PER,Flood,q3,0.9390247045746337
PER,Flood,q4,0.8545632548219045
PER,Flood,q5,0.79822804578215
PER,Heat,q1,0.8969075558698277
PER,Heat,q2,0.8342589693849046
PER,Heat,q3,0.9915447773651804
PER,Heat,q4,1.1495882369686081
PER,Heat,q5,1.1277004604114795
PHL,Drought,q1,1.0097247700661498
PHL,Drought,q2,1.0848624678304735
PHL,Drought,q3,1.009087730936394
PHL,Drought,q4,0.95233177688674
PHL,Drought,q5,0.9439932542802425
PHL,Flood,q1,0.7993541586135879
PHL,Flood,q2,0.9730051627823812
PHL,Flood,q3,1.0220229997326258
PHL,Flood,q4,1.078416752091367
PHL,Flood,q5,1.1272009267800385
PHL,Storm surge,q1,0.588166539386091
PHL,Storm surge,q2,0.8498462377046747
PHL,Storm surge,q3,1.0162939034077434
PHL,Storm surge,q4,1.2026614342967912
PHL,Storm surge,q5,1.3430318852046994
PHL,Wind,q1,0.588166539386091
PHL,Wind,q2,0.8498462377046747
PHL,Wind,q3,1.0162939034077434
PHL,Wind,q4,1.2026614342967912
PHL,Wind,q5,1.3430318852046994
PNG,Drought,q1,0.677404444279215
PNG,Drought,q2,0.6800994205774876
PNG,Drought,q3,0.8476019636334617
PNG,Drought,q4,1.225395543897503
PNG,Drought,q5,1.569498627612333
PNG,Flood,q1,0.7538478000104405
PNG,Flood,q2,0.7567772735865669
PNG,Flood,q3,0.9388546722378796
PNG,Flood,q4,1.132100373847752
PNG,Flood,q5,1.4184198803173609
POL,Drought,q1,0.984361565087273
POL,Drought,q2,1.0154928913242394
POL,Drought,q3,1.0001571107394205
POL,Drought,q4,1.0001571107394205
POL,Drought,q5,1.0001571107394205
POL,Flood,q1,0.9690526148026809
POL,Flood,q2,0.9950373207725063
POL,Flood,q3,1.0121324696141614
POL,Flood,q4,1.0121324696141614
POL,Flood,q5,1.0121324696141614
PRT,Drought,q1,0.9710905962438653
PRT,Drought,q2,1.0072273509390337
PRT,Drought,q3,1.0072273509390337
PRT,Drought,q4,1.0072273509390337
PRT,Drought,q5,1.0072273509390337
PRT,Flood,q1,0.9583686705778347
PRT,Flood,q2,1.0104078323555414
PRT,Flood,q3,1.0104078323555414
PRT,Flood,q4,1.0104078323555414
PRT,Flood,q5,1.0104078323555414
PRT,Heat,q1,0.9498455733706364
PRT,Heat,q2,1.0125386066573407
PRT,Heat,q3,1.0125386066573407
PRT,Heat,q4,1.0125386066573407
PRT,Heat,q5,1.0125386066573407
PRY,Drought,q1,1.3995024872705388
PRY,Drought,q2,1.0297676828609856
PRY,Drought,q3,0.9327407852045377
PRY,Drought,q4,0.8189945223319689
PRY,Drought,q5,0.8189945223319689
PRY,Flood,q1,1.050032738403079
PRY,Flood,q2,0.9573487431112385
PRY,Flood,q3,0.9986926728221909
PRY,Flood,q4,0.9969629228317458
PRY,Flood,q5,0.9969629228317458
PRY,Heat,q1,0.8837540411918533
PRY,Heat,q2,0.872841620314044
PRY,Heat,q3,1.0696715135365655
PRY,Heat,q4,1.0868664124787686
PRY,Heat,q5,1.0868664124787686
PSE,Drought,q1,0.4446025907874532
PSE,Drought,q2,0.8109256859691278
PSE,Drought,q3,1.171895971781707
PSE,Drought,q4,1.2862038796770878
PSE,Drought,q5,1.2863718717846246
PSE,Flood,q1,1.4074362409613417
PSE,Flood,q2,1.1832733959340453
PSE,Flood,q3,0.9833371998817537
PSE,Flood,q4,0.7133198565718768
PSE,Flood,q5,0.7126333066509828
PSE,Heat,q1,0.3788515176451082
PSE,Heat,q2,0.7854983844743509
PSE,Heat,q3,1.1847724864325875
PSE,Heat,q4,1.3253256317040019
PSE,Heat,q5,1.3255519797439517
ROU,Drought,q1,1.2452733519171522
ROU,Drought,q2,1.0055446406871353
ROU,Drought,q3,0.9163940024652377
ROU,Drought,q4,0.9163940024652377
ROU,Drought,q5,0.9163940024652377
ROU,Flood,q1,1.2031726397219495
ROU,Flood,q2,1.0029890944065414
ROU,Flood,q3,0.9312794219571697
ROU,Flood,q4,0.9312794219571697
ROU,Flood,q5,0.9312794219571697
RUS,Drought,q1,1.1830176769637748
RUS,Drought,q2,1.0344236612917261
RUS,Drought,q3,0.927519553914833
RUS,Drought,q4,0.927519553914833
RUS,Drought,q5,0.927519553914833
RUS,Flood,q1,1.0593006125138824
RUS,Flood,q2,0.9778185034578223
RUS,Flood,q3,0.9876269613427651
RUS,Flood,q4,0.9876269613427651
RUS,Flood,q5,0.9876269613427651
RUS,Heat,q1,0.8157769896766923
RUS,Heat,q2,1.0019766821836726
RUS,Heat,q3,1.060748776046545
RUS,Heat,q4,1.060748776046545
RUS,Heat,q5,1.060748776046545
RWA,Drought,q1,0.8908904283680996
RWA,Drought,q2,0.8908904283680996
RWA,Drought,q3,1.0118430561213367
RWA,Drought,q4,1.2104672566396535
RWA,Drought,q5,0.9959088305028106
RWA,Flood,q1,0.8576845973622121
RWA,Flood,q2,0.8576845973622121
RWA,Flood,q3,0.9570437363071146
RWA,Flood,q4,1.104717607611681
RWA,Flood,q5,1.22286946135678
SDN,Drought,q1,1.4957248616189063
SDN,Drought,q2,1.1043524827234272
SDN,Drought,q3,1.0284559606400452
SDN,Drought,q4,0.7753666374981746
SDN,Drought,q5,0.596100057519447
SDN,Flood,q1,1.2101531327322756
SDN,Flood,q2,1.050515089171747
SDN,Flood,q3,1.073328485722355
SDN,Flood,q4,0.8969520987467874
SDN,Flood,q5,0.7690511936268354
SDN,Heat,q1,1.2077986366461435
SDN,Heat,q2,1.0766485581654754
SDN,Heat,q3,1.0343370242784427
SDN,Heat,q4,0.881747699936167
SDN,Heat,q5,0.7994680809737711
SEN,Drought,q1,1.3291222192161112
SEN,Drought,q2,1.222274568842822
SEN,Drought,q3,1.1237004746761259
SEN,Drought,q4,0.8375157573960965
SEN,Drought,q5,0.4873869798688445
SEN,Flood,q1,1.2292676197691539
SEN,Flood,q2,1.2064364384167696
SEN,Flood,q3,1.1092301615859068
SEN,Flood,q4,0.8673258026801588
SEN,Flood,q5,0.5877399775480103
SEN,Heat,q1,1.2748685810041365
SEN,Heat,q2,1.2644510968151679
SEN,Heat,q3,1.1639106585075187
SEN,Heat,q4,0.8292918673970953
SEN,Heat,q5,0.4674777962760813
SLB,Drought,q1,1.0744701601632811
SLB,Drought,q2,1.0462141734318404
SLB,Drought,q3,1.0621101016461014
SLB,Drought,q4,1.0057401568989803
SLB,Drought,q5,0.8114654078597969
SLB,Flood,q1,0.9229421418063869
SLB,Flood,q2,0.9450541755411721
SLB,Flood,q3,1.0145307393513374
SLB,Flood,q4,1.0264465527603137
SLB,Flood,q5,1.09102639054079
SLB,Storm surge,q1,1.2014989074490778
SLB,Storm surge,q2,1.0712998905693571
SLB,Storm surge,q3,1.0220838083090338
SLB,Storm surge,q4,0.9333618203592167
SLB,Storm surge,q5,0.7717555733133141
SLB,Wind,q1,1.2014989074490778
SLB,Wind,q2,1.0712998905693571
SLB,Wind,q3,1.0220838083090338
SLB,Wind,q4,0.9333618203592167
SLB,Wind,q5,0.7717555733133141
SLE,Drought,q1,1.213926148175897
SLE,Drought,q2,1.151463982323662
SLE,Drought,q3,1.1174093291064109
SLE,Drought,q4,0.9528956728914503
SLE,Drought,q5,0.5643048675025801
SLE,Flood,q1,1.144528535545061
SLE,Flood,q2,1.0646979644549737
SLE,Flood,q3,1.0313705854519313
SLE,Flood,q4,0.9588327438216103
SLE,Flood,q5,0.8005701707264231
SLE,Heat,q1,1.302642928101515
SLE,Heat,q2,1.171017608522782
SLE,Heat,q3,1.0911213810695595
SLE,Heat,q4,0.9225355184539367
SLE,Heat,q5,0.5126825638522067
SLV,Drought,q1,1.2265173511582115
SLV,Drought,q2,1.1913014334517344
SLV,Drought,q3,1.0201611783376332
SLV,Drought,q4,0.8077201142949513
SLV,Drought,q5,0.754299922757469
SLV,Flood,q1,1.0090739513341969
SLV,Flood,q2,1.1366433568758054
SLV,Flood,q3,1.0603983563115538
SLV,Flood,q4,0.9170084373430619
SLV,Flood,q5,0.8768758981353815
SLV,Heat,q1,1.2876790232534154
SLV,Heat,q2,1.1638939315686414
SLV,Heat,q3,1.0052211594344167
SLV,Heat,q4,0.7963050091129791
SLV,Heat,q5,0.7469008766305472
SRB,Drought,q1,1.352699298967394
SRB,Drought,q2,1.4703302469381259
SRB,Drought,q3,0.7256568180314933
SRB,Drought,q4,0.7256568180314933
SRB,Drought,q5,0.7256568180314933
SRB,Flood,q1,1.379906960216114
SRB,Flood,q2,1.4619959250824899
SRB,Flood,q3,0.7193657049004655
SRB,Flood,q4,0.7193657049004655
SRB,Flood,q5,0.7193657049004655
SSD,Drought,q1,1.0673239075131042
SSD,Drought,q2,1.0673239075131042
SSD,Drought,q3,1.0673239075131042
SSD,Drought,q4,1.0125047073325812
SSD,Drought,q5,0.7855235701281057
SSD,Flood,q1,1.0673239075131045
SSD,Flood,q2,1.0673239075131045
SSD,Flood,q3,1.0673239075131045
SSD,Flood,q4,1.0125047073325808
SSD,Flood,q5,0.7855235701281057
SSD,Heat,q1,1.0673239075131042
SSD,Heat,q2,1.0673239075131042
SSD,Heat,q3,1.0673239075131042
SSD,Heat,q4,1.0125047073325808
SSD,Heat,q5,0.7855235701281063
STP,Drought,q1,0.8240252508752088
STP,Drought,q2,0.86459152687758
STP,Drought,q3,0.9319526262943615
STP,Drought,q4,1.0373634501087758
STP,Drought,q5,1.3420671458440745
STP,Flood,q1,0.8919335089322212
STP,Flood,q2,0.9241865249647144
STP,Flood,q3,0.9682586388401577
STP,Flood,q4,1.0270676367931302
STP,Flood,q5,1.1885536904697767
SUR,Drought,q1,0.8179470588226417
SUR,Drought,q2,0.6906904411771301
SUR,Drought,q3,0.6843955031042936
SUR,Drought,q4,1.3804115231001226
SUR,Drought,q5,1.4265554737958126
SUR,Flood,q1,0.8179470588226415
SUR,Flood,q2,0.6906904411771301
SUR,Flood,q3,0.6843955031042936
SUR,Flood,q4,1.3804115231001226
SUR,Flood,q5,1.4265554737958126
SVK,Drought,q1,0.9862368056673816
SVK,Drought,q2,1.0034407985831548
SVK,Drought,q3,1.0034407985831548
SVK,Drought,q4,1.0034407985831548
SVK,Drought,q5,1.0034407985831548
SVK,Flood,q1,0.9862368056673813
SVK,Flood,q2,1.0034407985831546
SVK,Flood,q3,1.0034407985831546
SVK,Flood,q4,1.0034407985831546
SVK,Flood,q5,1.0034407985831546
SVN,Drought,q1,0.99833513533496
SVN,Drought,q2,0.9997443036662601
SVN,Drought,q3,0.99974430366626
SVN,Drought,q4,0.99974430366626
SVN,Drought,q5,0.99974430366626
SVN,Flood,q1,0.99833513533496
SVN,Flood,q2,0.9997443036662601
SVN,Flood,q3,0.99974430366626
SVN,Flood,q4,0.99974430366626
SVN,Flood,q5,0.99974430366626
SWE,Drought,q1,1.0236478987906021
SWE,Drought,q2,0.9940880253023496
SWE,Drought,q3,0.9940880253023496
SWE,Drought,q4,0.9940880253023496
SWE,Drought,q5,0.9940880253023496
SWE,Flood,q1,1.016227176972682
SWE,Flood,q2,0.9959432057568296
SWE,Flood,q3,0.9959432057568295
SWE,Flood,q4,0.9959432057568295
SWE,Flood,q5,0.9959432057568295
SWZ,Drought,q1,0.9792209736464267
SWZ,Drought,q2,1.000040016252655
SWZ,Drought,q3,1.0345994654174095
SWZ,Drought,q4,1.0197826181825722
SWZ,Drought,q5,0.9663569265009369
SWZ,Flood,q1,0.8921954528131166
SWZ,Flood,q2,0.9218231644120992
SWZ,Flood,q3,1.0188930181349969
SWZ,Flood,q4,1.060003632531995
SWZ,Flood,q5,1.1070847321077923
SYC,Drought,q1,0.7371835541090829
SYC,Drought,q2,0.9043414458375505
SYC,Drought,q3,1.1194916666844557
SYC,Drought,q4,1.1194916666844557
SYC,Drought,q5,1.1194916666844557
SYR,Drought,q1,4.628149187677066
SYR,Drought,q2,0.18194660865936255
SYR,Drought,q3,0.10647528941607293
SYR,Drought,q4,0.06103818033268835
SYR,Drought,q5,0.022390733914808832
SYR,Flood,q1,4.628149187677067
SYR,Flood,q2,0.18194660865936244
SYR,Flood,q3,0.10647528941607319
SYR,Flood,q4,0.06103818033268866
SYR,Flood,q5,0.02239073391480859
SYR,Heat,q1,4.628149187677066
SYR,Heat,q2,0.18194660865936296
SYR,Heat,q3,0.10647528941607298
SYR,Heat,q4,0.06103818033268833
SYR,Heat,q5,0.02239073391480906
TCD,Drought,q1,1.0796689867895999
TCD,Drought,q2,1.1104752804393108
TCD,Drought,q3,1.1254739424380544
TCD,Drought,q4,0.9843556795764282
TCD,Drought,q5,0.7000261107566069
TCD,Flood,q1,0.6582576867464036
TCD,Flood,q2,0.7008575230176219
TCD,Flood,q3,0.7803083953491533
TCD,Flood,q4,1.0769975859729723
TCD,Flood,q5,1.783578808913849
TCD,Heat,q1,0.8878337269284445
TCD,Heat,q2,0.9313851416933036
TCD,Heat,q3,0.9836598030069107
TCD,Heat,q4,1.0442765777502712
TCD,Heat,q5,1.1528447506210697
TGO,Drought,q1,1.3477856830509238
TGO,Drought,q2,1.2563902701978702
TGO,Drought,q3,1.1087130461180865
TGO,Drought,q4,0.8195235226094254
TGO,Drought,q5,0.4675874780236945
TGO,Flood,q1,0.8285230674115441
TGO,Flood,q2,0.8874013101967106
TGO,Flood,q3,0.9614790735820056
TGO,Flood,q4,1.0859851258610012
TGO,Flood,q5,1.2366114229487382
TGO,Heat,q1,1.926006054655738
TGO,Heat,q2,1.4064651020073526
TGO,Heat,q3,0.9061279429637594
TGO,Heat,q4,0.49352738893355835
TGO,Heat,q5,0.26787351143959154
THA,Drought,q1,1.4483268008029748
THA,Drought,q2,1.298177129261547
THA,Drought,q3,0.9504210017938794
THA,Drought,q4,0.6515375340707992
THA,Drought,q5,0.6515375340707992
THA,Flood,q1,0.9250243774082869
THA,Flood,q2,1.0089510048585604
THA,Flood,q3,1.0231914738233687
THA,Flood,q4,1.021416571954892
THA,Flood,q5,1.021416571954892
THA,Heat,q1,0.6801725294473788
THA,Heat,q2,0.9038100644581011
THA,Heat,q3,1.0511335961449175
THA,Heat,q4,1.1824419049748016
THA,Heat,q5,1.1824419049748016
TJK,Drought,q1,0.6979778450095151
TJK,Drought,q2,0.9056927922364346
TJK,Drought,q3,1.010848015413745
TJK,Drought,q4,1.130304457157995
TJK,Drought,q5,1.2551768901823104
TJK,Flood,q1,0.5391783040324652
TJK,Flood,q2,0.7929689246745483
TJK,Flood,q3,0.9376669952720856
TJK,Flood,q4,1.1406390172026217
TJK,Flood,q5,1.5895467588182792
TJK,Heat,q1,0.8111813197034498
TJK,Heat,q2,0.9259389579732388
TJK,Heat,q3,1.0408433284068
TJK,Heat,q4,1.1125354737043405
TJK,Heat,q5,1.1095009202121713
TKM,Drought,q1,0.02319372729011127
TKM,Drought,q2,0.02319372729011127
TKM,Drought,q3,0.13718440567904866
TKM,Drought,q4,0.47732498413534397
TKM,Drought,q5,4.339103155605386
TKM,Flood,q1,0.02319372729011127
TKM,Flood,q2,0.02319372729011127
TKM,Flood,q3,0.1371844056790486
TKM,Flood,q4,0.4773249841353441
TKM,Flood,q5,4.339103155605386
TKM,Heat,q1,0.02319372729011127
TKM,Heat,q2,0.02319372729011127
TKM,Heat,q3,0.1371844056790486
TKM,Heat,q4,0.477324984135344
TKM,Heat,q5,4.339103155605386
TLS,Drought,q1,0.8404497913931127
TLS,Drought,q2,0.972083237293163
TLS,Drought,q3,1.0098902031969688
TLS,Drought,q4,1.089915944683032
TLS,Drought,q5,1.0876608234337233
TLS,Flood,q1,0.8386858279813562
TLS,Flood,q2,0.9140477917508195
TLS,Flood,q3,0.936040449478829
TLS,Flood,q4,1.0771944036115297
TLS,Flood,q5,1.2340315271774664
TON,Flood,q1,0.8714577725623441
TON,Flood,q2,0.9440280366146755
TON,Flood,q3,1.003740784001645
TON,Flood,q4,1.0920482476533049
TON,Flood,q5,1.0887251591680307
TON,Storm surge,q1,0.8714577725623441
TON,Storm surge,q2,0.9440280366146755
TON,Storm surge,q3,1.003740784001645
TON,Storm surge,q4,1.0920482476533053
TON,Storm surge,q5,1.0887251591680307
TON,Wind,q1,0.8714577725623441
TON,Wind,q2,0.9440280366146755
TON,Wind,q3,1.003740784001645
TON,Wind,q4,1.0920482476533053
TON,Wind,q5,1.0887251591680307
TTO,Drought,q1,0.1282031340352054
TTO,Drought,q2,0.35520171032637976
TTO,Drought,q3,0.5485677430788198
TTO,Drought,q4,1.770487453343415
TTO,Drought,q5,2.197539959216181
TTO,Flood,q1,0.1282031340352054
TTO,Flood,q2,0.35520171032637976
TTO,Flood,q3,0.5485677430788198
TTO,Flood,q4,1.7704874533434147
TTO,Flood,q5,2.197539959216181
TTO,Storm surge,q1,0.12820313403520536
TTO,Storm surge,q2,0.35520171032637976
TTO,Storm surge,q3,0.5485677430788198
TTO,Storm surge,q4,1.7704874533434152
TTO,Storm surge,q5,2.1975399592161815
TTO,Wind,q1,0.12820313403520536
TTO,Wind,q2,0.35520171032637976
TTO,Wind,q3,0.5485677430788198
TTO,Wind,q4,1.7704874533434152
TTO,Wind,q5,2.1975399592161815
TUN,Drought,q1,1.2204791933277934
TUN,Drought,q2,1.1352607846432805
TUN,Drought,q3,1.0580858296486766
TUN,Drought,q4,0.8042644732547749
TUN,Drought,q5,0.7819097191254745
TUN,Flood,q1,1.0215236459669483
TUN,Flood,q2,1.0896793959266884
TUN,Flood,q3,1.103269633103185
TUN,Flood,q4,0.9021576964363112
TUN,Flood,q5,0.8833696285668664
TUN,Heat,q1,1.2366562592863635
TUN,Heat,q2,1.1604072472084699
TUN,Heat,q3,1.1449487913726137
TUN,Heat,q4,0.7472857100489125
TUN,Heat,q5,0.71070199208364
TUR,Drought,q1,0.997123251899494
TUR,Drought,q2,0.9912670260297548
TUR,Drought,q3,1.003696175542686
TUR,Drought,q4,1.0039567732640327
TUR,Drought,q5,1.0039567732640327
TUR,Flood,q1,0.9971232518994939
TUR,Flood,q2,0.9912670260297551
TUR,Flood,q3,1.003696175542686
TUR,Flood,q4,1.0039567732640327
TUR,Flood,q5,1.0039567732640327
TUR,Heat,q1,0.997123251899494
TUR,Heat,q2,0.9912670260297548
TUR,Heat,q3,1.003696175542686
TUR,Heat,q4,1.0039567732640327
TUR,Heat,q5,1.0039567732640327
TWN,Drought,q1,0.9548607914603751
TWN,Drought,q2,1.0081598021349065
TWN,Drought,q3,1.0081598021349065
TWN,Drought,q4,1.0081598021349065
TWN,Drought,q5,1.0081598021349065
