iso3,income_cat,hazard,capital_t,sigma_h,delta_k_h_eff,productivity_pi,savings_s_h,delta_i_h_pds,eta,delta_tax_sp,discount_rate_rho,k_h_eff,delta_c_h_max,lambda_h,consumption_floor_xi,t_hat,t_tilde,delta_tilde_k_h_eff
SRB,q2,Flood,50,0.2155856121319317,28395.249421345965,0.2280092387089795,0.0,0,1.5,0,0.06,45130.77812184275,,0.48620679386024995,,0.0,0.0,28395.249421345965
SRB,q2,Storm surge,50,0.2155856121319317,28395.249421345965,0.2280092387089795,0.0,0,1.5,0,0.06,45130.77812184275,,0.48620679386024995,,0.0,0.0,28395.249421345965
SRB,q2,Tsunami,50,0.2155856121319317,28395.249421345965,0.2280092387089795,0.0,0,1.5,0,0.06,45130.77812184275,,0.48620679386024995,,0.0,0.0,28395.249421345965
SRB,q2,Wind,50,0.2155856121319317,24515.367578619793,0.2280092387089795,0.0,0,1.5,0,0.06,45130.77812184275,,0.6603629634654968,,0.0,0.0,24515.367578619793
SRB,q3,Earthquake,50,0.2155856121319317,18418.234279123622,0.2280092387089795,0.0,0,1.5,0,0.06,68304.90816956425,,1.643584080005874,,0.0,0.0,18418.234279123622
SRB,q3,Flood,50,0.2155856121319317,37107.98086394232,0.2280092387089795,0.0,0,1.5,0,0.06,68304.90816956425,,0.6601971211550162,,0.0,0.0,37107.98086394232
SRB,q3,Storm surge,50,0.2155856121319317,37107.98086394232,0.2280092387089795,0.0,0,1.5,0,0.06,68304.90816956425,,0.6601971211550162,,0.0,0.0,37107.98086394232
SRB,q3,Tsunami,50,0.2155856121319317,37107.98086394232,0.2280092387089795,0.0,0,1.5,0,0.06,68304.90816956425,,0.6601971211550162,,0.0,0.0,37107.98086394232
SRB,q3,Wind,50,0.2155856121319317,18418.23427912362,0.2280092387089795,0.0,0,1.5,0,0.06,68304.90816956425,,1.643584080005875,,0.0,0.0,18418.23427912362
SRB,q4,Earthquake,50,0.2155856121319317,24015.586783389386,0.2280092387089795,0.0,0,1.5,0,0.06,102743.7339486094,,1.889583124687328,,0.0,0.0,24015.586783389386
SRB,q4,Flood,50,0.2155856121319317,27704.570773738982,0.2280092387089795,0.0,0,1.5,0,0.06,102743.7339486094,,1.6435840800058745,,0.0,0.0,27704.570773738982
SRB,q4,Storm surge,50,0.2155856121319317,27704.570773738982,0.2280092387089795,0.0,0,1.5,0,0.06,102743.7339486094,,1.6435840800058745,,0.0,0.0,27704.570773738982
SRB,q4,Tsunami,50,0.2155856121319317,27704.570773738982,0.2280092387089795,0.0,0,1.5,0,0.06,102743.7339486094,,1.6435840800058745,,0.0,0.0,27704.570773738982
SRB,q4,Wind,50,0.2155856121319317,27704.570773738982,0.2280092387089795,0.0,0,1.5,0,0.06,102743.7339486094,,1.6435840800058745,,0.0,0.0,27704.570773738982
SRB,q5,Earthquake,50,0.2155856121319317,20124.848929380263,0.2280092387089795,0.0,0,1.5,0,0.06,223901.91218369297,,4.031250000033594,,0.0,0.0,20124.848929380263
SRB,q5,Flood,50,0.2155856121319317,60374.5467881408,0.2280092387089795,0.0,0,1.5,0,0.06,223901.91218369297,,1.6435840800058763,,0.0,0.0,60374.5467881408
SRB,q5,Storm surge,50,0.2155856121319317,60374.5467881408,0.2280092387089795,0.0,0,1.5,0,0.06,223901.91218369297,,1.6435840800058763,,0.0,0.0,60374.5467881408
SRB,q5,Tsunami,50,0.2155856121319317,60374.5467881408,0.2280092387089795,0.0,0,1.5,0,0.06,223901.91218369297,,1.6435840800058763,,0.0,0.0,60374.5467881408
SRB,q5,Wind,50,0.2155856121319317,45642.003576512034,0.2280092387089795,0.0,0,1.5,0,0.06,223901.91218369297,,2.134185149327546,,0.0,0.0,45642.003576512034
SVK,q1,Earthquake,50,0.251250418052932,42959.47355156566,0.2183933068719898,0.0,0,1.5,0,0.06,70467.1390150787,,0.4234643419287639,,0.0,0.0,42959.47355156566
SVK,q1,Flood,50,0.251250418052932,42959.47355156566,0.2183933068719898,0.0,0,1.5,0,0.06,70467.1390150787,,0.4234643419287639,,0.0,0.0,42959.47355156566
SVK,q1,Storm surge,50,0.251250418052932,42959.47355156566,0.2183933068719898,0.0,0,1.5,0,0.06,70467.1390150787,,0.4234643419287639,,0.0,0.0,42959.47355156566
SVK,q1,Tsunami,50,0.251250418052932,42959.47355156566,0.2183933068719898,0.0,0,1.5,0,0.06,70467.1390150787,,0.4234643419287639,,0.0,0.0,42959.47355156566
SVK,q1,Wind,50,0.251250418052932,42959.47355156566,0.2183933068719898,0.0,0,1.5,0,0.06,70467.1390150787,,0.4234643419287639,,0.0,0.0,42959.47355156566
SVK,q2,Earthquake,50,0.251250418052932,36461.25967482601,0.2183933068719898,0.0,0,1.5,0,0.06,111451.31737404384,,1.0927565604674356,,0.0,0.0,36461.25967482601
SVK,q2,Flood,50,0.251250418052932,67945.00227961382,0.2183933068719898,0.0,0,1.5,0,0.06,111451.31737404384,,0.4234643419287638,,0.0,0.0,67945.00227961382
SVK,q2,Storm surge,50,0.251250418052932,67945.00227961382,0.2183933068719898,0.0,0,1.5,0,0.06,111451.31737404384,,0.4234643419287638,,0.0,0.0,67945.00227961382
SVK,q2,Tsunami,50,0.251250418052932,67945.00227961382,0.2183933068719898,0.0,0,1.5,0,0.06,111451.31737404384,,0.4234643419287638,,0.0,0.0,67945.00227961382
SVK,q2,Wind,50,0.251250418052932,37734.509827704824,0.2183933068719898,0.0,0,1.5,0,0.06,111451.31737404384,,1.0506922995745631,,0.0,0.0,37734.509827704824
SVK,q3,Earthquake,50,0.251250418052932,19180.964352008847,0.2183933068719898,0.0,0,1.5,0,0.06,119241.58575527483,,2.1293054373447533,,0.0,0.0,19180.964352008847
SVK,q3,Flood,50,0.251250418052932,47687.950416997606,0.2183933068719898,0.0,0,1.5,0,0.06,119241.58575527483,,0.8531865257490769,,0.0,0.0,47687.950416997606
SVK,q3,Storm surge,50,0.251250418052932,47687.950416997606,0.2183933068719898,0.0,0,1.5,0,0.06,119241.58575527483,,0.8531865257490769,,0.0,0.0,47687.950416997606
SVK,q3,Tsunami,50,0.251250418052932,47687.950416997606,0.2183933068719898,0.0,0,1.5,0,0.06,119241.58575527483,,0.8531865257490769,,0.0,0.0,47687.950416997606
SVK,q3,Wind,50,0.251250418052932,31154.678140550484,0.2183933068719898,0.0,0,1.5,0,0.06,119241.58575527483,,1.3844780548133162,,0.0,0.0,31154.678140550484
SVK,q4,Earthquake,50,0.251250418052932,14126.935151136002,0.2183933068719898,0.0,0,1.5,0,0.06,162208.52692015268,,3.360000000049,,0.0,0.0,14126.935151136002
SVK,q4,Flood,50,0.251250418052932,42380.80545340804,0.2183933068719898,0.0,0,1.5,0,0.06,162208.52692015268,,1.3844780548133166,,0.0,0.0,42380.80545340804
SVK,q4,Storm surge,50,0.251250418052932,42380.80545340804,0.2183933068719898,0.0,0,1.5,0,0.06,162208.52692015268,,1.3844780548133166,,0.0,0.0,42380.80545340804
SVK,q4,Tsunami,50,0.251250418052932,42380.80545340804,0.2183933068719898,0.0,0,1.5,0,0.06,162208.52692015268,,1.3844780548133166,,0.0,0.0,42380.80545340804
SVK,q4,Wind,50,0.251250418052932,42380.80545340804,0.2183933068719898,0.0,0,1.5,0,0.06,162208.52692015268,,1.3844780548133166,,0.0,0.0,42380.80545340804
SVK,q5,Earthquake,50,0.251250418052932,25794.910334556014,0.2183933068719898,0.0,0,1.5,0,0.06,296182.7432944144,,3.360000000049,,0.0,0.0,25794.910334556014
SVK,q5,Flood,50,0.251250418052932,77384.7310036681,0.2183933068719898,0.0,0,1.5,0,0.06,296182.7432944144,,1.3844780548133166,,0.0,0.0,77384.7310036681
SVK,q5,Storm surge,50,0.251250418052932,77384.7310036681,0.2183933068719898,0.0,0,1.5,0,0.06,296182.7432944144,,1.3844780548133166,,0.0,0.0,77384.7310036681
SVK,q5,Tsunami,50,0.251250418052932,77384.7310036681,0.2183933068719898,0.0,0,1.5,0,0.06,296182.7432944144,,1.3844780548133166,,0.0,0.0,77384.7310036681
SVK,q5,Wind,50,0.251250418052932,51855.217592494555,0.2183933068719898,0.0,0,1.5,0,0.06,296182.7432944144,,1.9829298644089954,,0.0,0.0,51855.217592494555
SVN,q1,Earthquake,50,0.3640590251669878,37702.63104043374,0.1574427097328758,0.0,0,1.5,0,0.06,78865.50715305474,,0.31477015563418664,,0.0,0.0,37702.63104043374
SVN,q1,Flood,50,0.3640590251669878,48382.81924722646,0.1574427097328758,0.0,0,1.5,0,0.06,78865.50715305474,,0.19980864228888942,,0.0,0.0,48382.81924722646
SVN,q1,Storm surge,50,0.3640590251669878,48382.81924722646,0.1574427097328758,0.0,0,1.5,0,0.06,78865.50715305474,,0.19980864228888942,,0.0,0.0,48382.81924722646
SVN,q1,Tsunami,50,0.3640590251669878,48382.81924722646,0.1574427097328758,0.0,0,1.5,0,0.06,78865.50715305474,,0.19980864228888942,,0.0,0.0,48382.81924722646
SVN,q1,Wind,50,0.3640590251669878,41409.48555721314,0.1574427097328758,0.0,0,1.5,0,0.06,78865.50715305474,,0.2673038240899268,,0.0,0.0,41409.48555721314
SVN,q2,Earthquake,50,0.3640590251669878,45972.36796021593,0.1574427097328758,0.0,0,1.5,0,0.06,174851.59122140097,,0.6465997282307497,,0.0,0.0,45972.36796021593
SVN,q2,Flood,50,0.3640590251669878,107268.85857383718,0.1574427097328758,0.0,0,1.5,0,0.06,174851.59122140097,,0.19980864228888942,,0.0,0.0,107268.85857383718
SVN,q2,Storm surge,50,0.3640590251669878,107268.85857383718,0.1574427097328758,0.0,0,1.5,0,0.06,174851.59122140097,,0.19980864228888942,,0.0,0.0,107268.85857383718
SVN,q2,Tsunami,50,0.3640590251669878,107268.85857383718,0.1574427097328758,0.0,0,1.5,0,0.06,174851.59122140097,,0.19980864228888942,,0.0,0.0,107268.85857383718
SVN,q2,Wind,50,0.3640590251669878,45972.36796021593,0.1574427097328758,0.0,0,1.5,0,0.06,174851.59122140097,,0.6465997282307497,,0.0,0.0,45972.36796021593
SVN,q3,Earthquake,50,0.3640590251669878,61304.910903754455,0.1574427097328758,0.0,0,1.5,0,0.06,233167.4807459131,,0.6465997282307497,,0.0,0.0,61304.910903754455
SVN,q3,Flood,50,0.3640590251669878,64413.81256827997,0.1574427097328758,0.0,0,1.5,0,0.06,233167.4807459131,,0.6193662890750924,,0.0,0.0,64413.81256827997
SVN,q3,Storm surge,50,0.3640590251669878,64413.81256827997,0.1574427097328758,0.0,0,1.5,0,0.06,233167.4807459131,,0.6193662890750924,,0.0,0.0,64413.81256827997
SVN,q3,Tsunami,50,0.3640590251669878,64413.81256827997,0.1574427097328758,0.0,0,1.5,0,0.06,233167.4807459131,,0.6193662890750924,,0.0,0.0,64413.81256827997
SVN,q3,Wind,50,0.3640590251669878,61304.91090375443,0.1574427097328758,0.0,0,1.5,0,0.06,233167.4807459131,,0.6465997282307501,,0.0,0.0,61304.91090375443
SVN,q4,Earthquake,50,0.3640590251669878,85533.76609176886,0.1574427097328758,0.0,0,1.5,0,0.06,325319.65978449146,,0.6465997282307501,,0.0,0.0,85533.76609176886
SVN,q4,Flood,50,0.3640590251669878,85533.76609176886,0.1574427097328758,0.0,0,1.5,0,0.06,325319.65978449146,,0.6465997282307501,,0.0,0.0,85533.76609176886
SVN,q4,Storm surge,50,0.3640590251669878,85533.76609176886,0.1574427097328758,0.0,0,1.5,0,0.06,325319.65978449146,,0.6465997282307501,,0.0,0.0,85533.76609176886
SVN,q4,Tsunami,50,0.3640590251669878,85533.76609176886,0.1574427097328758,0.0,0,1.5,0,0.06,325319.65978449146,,0.6465997282307501,,0.0,0.0,85533.76609176886
SVN,q4,Wind,50,0.3640590251669878,85533.76609176886,0.1574427097328758,0.0,0,1.5,0,0.06,325319.65978449146,,0.6465997282307501,,0.0,0.0,85533.76609176886
SVN,q5,Earthquake,50,0.3640590251669878,64104.90676374927,0.1574427097328758,0.0,0,1.5,0,0.06,490340.200936747,,1.1933201832714122,,0.0,0.0,64104.90676374927
SVN,q5,Flood,50,0.3640590251669878,128921.33257516104,0.1574427097328758,0.0,0,1.5,0,0.06,490340.200936747,,0.6465997282307501,,0.0,0.0,128921.33257516104
SVN,q5,Storm surge,50,0.3640590251669878,128921.33257516104,0.1574427097328758,0.0,0,1.5,0,0.06,490340.200936747,,0.6465997282307501,,0.0,0.0,128921.33257516104
SVN,q5,Tsunami,50,0.3640590251669878,128921.33257516104,0.1574427097328758,0.0,0,1.5,0,0.06,490340.200936747,,0.6465997282307501,,0.0,0.0,128921.33257516104
SVN,q5,Wind,50,0.3640590251669878,128921.33257516104,0.1574427097328758,0.0,0,1.5,0,0.06,490340.200936747,,0.6465997282307501,,0.0,0.0,128921.33257516104
SWE,q1,Earthquake,50,0.3127958782671485,37187.35005833375,0.2217019006714324,0.0,0,1.5,0,0.06,65250.87479672851,,0.3922444485529262,,0.0,0.0,37187.35005833375
SWE,q1,Flood,50,0.3127958782671485,38709.843845830714,0.2217019006714324,0.0,0,1.5,0,0.06,65250.87479672851,,0.36528349988038733,,0.0,0.0,38709.843845830714
SWE,q1,Storm surge,50,0.3127958782671485,38709.843845830714,0.2217019006714324,0.0,0,1.5,0,0.06,65250.87479672851,,0.36528349988038733,,0.0,0.0,38709.843845830714
SWE,q1,Tsunami,50,0.3127958782671485,38709.843845830714,0.2217019006714324,0.0,0,1.5,0,0.06,65250.87479672851,,0.36528349988038733,,0.0,0.0,38709.843845830714
SWE,q1,Wind,50,0.3127958782671485,38709.843845830714,0.2217019006714324,0.0,0,1.5,0,0.06,65250.87479672851,,0.36528349988038733,,0.0,0.0,38709.843845830714
SWE,q2,Earthquake,50,0.3127958782671485,42399.833917080396,0.2217019006714324,0.0,0,1.5,0,0.06,166765.365569619,,1.1434230940404282,,0.0,0.0,42399.833917080396
SWE,q2,Flood,50,0.3127958782671485,98932.94580652095,0.2217019006714324,0.0,0,1.5,0,0.06,166765.365569619,,0.36528349988038733,,0.0,0.0,98932.94580652095
SWE,q2,Storm surge,50,0.3127958782671485,98932.94580652095,0.2217019006714324,0.0,0,1.5,0,0.06,166765.365569619,,0.36528349988038733,,0.0,0.0,98932.94580652095
SWE,q2,Tsunami,50,0.3127958782671485,98932.94580652095,0.2217019006714324,0.0,0,1.5,0,0.06,166765.365569619,,0.36528349988038733,,0.0,0.0,98932.94580652095
SWE,q2,Wind,50,0.3127958782671485,88004.23007211433,0.2217019006714324,0.0,0,1.5,0,0.06,166765.365569619,,0.4535475836204832,,0.0,0.0,88004.23007211433
SWE,q3,Earthquake,50,0.3127958782671485,54845.90233232963,0.2217019006714324,0.0,0,1.5,0,0.06,215717.7542330425,,1.1434230940404277,,0.0,0.0,54845.90233232963
SWE,q3,Flood,50,0.3127958782671485,61214.10576220502,0.2217019006714324,0.0,0,1.5,0,0.06,215717.7542330425,,1.0264039697754315,,0.0,0.0,61214.10576220502
SWE,q3,Storm surge,50,0.3127958782671485,61214.10576220502,0.2217019006714324,0.0,0,1.5,0,0.06,215717.7542330425,,1.0264039697754315,,0.0,0.0,61214.10576220502
SWE,q3,Tsunami,50,0.3127958782671485,61214.10576220502,0.2217019006714324,0.0,0,1.5,0,0.06,215717.7542330425,,1.0264039697754315,,0.0,0.0,61214.10576220502
SWE,q3,Wind,50,0.3127958782671485,54845.90233232962,0.2217019006714324,0.0,0,1.5,0,0.06,215717.7542330425,,1.1434230940404282,,0.0,0.0,54845.90233232962
SWE,q4,Earthquake,50,0.3127958782671485,77640.8276802913,0.2217019006714324,0.0,0,1.5,0,0.06,305373.86152391665,,1.1434230940404282,,0.0,0.0,77640.8276802913
SWE,q4,Flood,50,0.3127958782671485,77640.8276802913,0.2217019006714324,0.0,0,1.5,0,0.06,305373.86152391665,,1.1434230940404282,,0.0,0.0,77640.8276802913
SWE,q4,Storm surge,50,0.3127958782671485,77640.8276802913,0.2217019006714324,0.0,0,1.5,0,0.06,305373.86152391665,,1.1434230940404282,,0.0,0.0,77640.8276802913
SWE,q4,Tsunami,50,0.3127958782671485,77640.8276802913,0.2217019006714324,0.0,0,1.5,0,0.06,305373.86152391665,,1.1434230940404282,,0.0,0.0,77640.8276802913
SWE,q4,Wind,50,0.3127958782671485,77640.8276802913,0.2217019006714324,0.0,0,1.5,0,0.06,305373.86152391665,,1.1434230940404282,,0.0,0.0,77640.8276802913
SWE,q5,Earthquake,50,0.3127958782671485,59355.09013557231,0.2217019006714324,0.0,0,1.5,0,0.06,495400.67011139065,,2.160878812017397,,0.0,0.0,59355.09013557231
SWE,q5,Flood,50,0.3127958782671485,125954.84717937098,0.2217019006714324,0.0,0,1.5,0,0.06,495400.67011139065,,1.1434230940404282,,0.0,0.0,125954.84717937098
SWE,q5,Storm surge,50,0.3127958782671485,125954.84717937098,0.2217019006714324,0.0,0,1.5,0,0.06,495400.67011139065,,1.1434230940404282,,0.0,0.0,125954.84717937098
SWE,q5,Tsunami,50,0.3127958782671485,125954.84717937098,0.2217019006714324,0.0,0,1.5,0,0.06,495400.67011139065,,1.1434230940404282,,0.0,0.0,125954.84717937098
SWE,q5,Wind,50,0.3127958782671485,102409.81962263073,0.2217019006714324,0.0,0,1.5,0,0.06,495400.67011139065,,1.3871371687930363,,0.0,0.0,102409.81962263073
TGO,q1,Earthquake,50,0.3396307482218439,1032.3439396893457,0.3975163837569679,0.0,0,1.5,0,0.06,1549.989878309442,,0.4695116970189674,,0.0,0.0,1032.3439396893457
TGO,q1,Flood,50,0.3396307482218439,1032.3439396893457,0.3975163837569679,0.0,0,1.5,0,0.06,1549.989878309442,,0.4695116970189674,,0.0,0.0,1032.3439396893457
TGO,q1,Storm surge,50,0.3396307482218439,1032.3439396893457,0.3975163837569679,0.0,0,1.5,0,0.06,1549.989878309442,,0.4695116970189674,,0.0,0.0,1032.3439396893457
TGO,q1,Tsunami,50,0.3396307482218439,1032.3439396893457,0.3975163837569679,0.0,0,1.5,0,0.06,1549.989878309442,,0.4695116970189674,,0.0,0.0,1032.3439396893457
TGO,q1,Wind,50,0.3396307482218439,1032.3439396893452,0.3975163837569679,0.0,0,1.5,0,0.06,1549.989878309442,,0.469511697018968,,0.0,0.0,1032.3439396893452
TGO,q2,Earthquake,50,0.3396307482218439,1851.3020961355462,0.3975163837569679,0.0,0,1.5,0,0.06,2779.5964119929295,,0.4695116970189674,,0.0,0.0,1851.3020961355462
TGO,q2,Flood,50,0.3396307482218439,1851.3020961355462,0.3975163837569679,0.0,0,1.5,0,0.06,2779.5964119929295,,0.4695116970189674,,0.0,0.0,1851.3020961355462
TGO,q2,Storm surge,50,0.3396307482218439,1851.3020961355462,0.3975163837569679,0.0,0,1.5,0,0.06,2779.5964119929295,,0.4695116970189674,,0.0,0.0,1851.3020961355462
TGO,q2,Tsunami,50,0.3396307482218439,1851.3020961355462,0.3975163837569679,0.0,0,1.5,0,0.06,2779.5964119929295,,0.4695116970189674,,0.0,0.0,1851.3020961355462
TGO,q2,Wind,50,0.3396307482218439,1851.3020961355455,0.3975163837569679,0.0,0,1.5,0,0.06,2779.5964119929295,,0.469511697018968,,0.0,0.0,1851.3020961355455
TGO,q3,Earthquake,50,0.3396307482218439,2521.871348977258,0.3975163837569679,0.0,0,1.5,0,0.06,3987.757095431893,,0.537467634368034,,0.0,0.0,2521.871348977258
TGO,q3,Flood,50,0.3396307482218439,2644.0465931190824,0.3975163837569679,0.0,0,1.5,0,0.06,3987.757095431893,,0.4758549876104149,,0.0,0.0,2644.0465931190824
TGO,q3,Storm surge,50,0.3396307482218439,2644.0465931190824,0.3975163837569679,0.0,0,1.5,0,0.06,3987.757095431893,,0.4758549876104149,,0.0,0.0,2644.0465931190824
TGO,q3,Tsunami,50,0.3396307482218439,2644.0465931190824,0.3975163837569679,0.0,0,1.5,0,0.06,3987.757095431893,,0.4758549876104149,,0.0,0.0,2644.0465931190824
TGO,q3,Wind,50,0.3396307482218439,2572.685035339885,0.3975163837569679,0.0,0,1.5,0,0.06,3987.757095431893,,0.5085891116270724,,0.0,0.0,2572.685035339885
TGO,q4,Earthquake,50,0.3396307482218439,2401.6387560232715,0.3975163837569679,0.0,0,1.5,0,0.06,5875.8495878902495,,1.1358242902286135,,0.0,0.0,2401.6387560232715
TGO,q4,Flood,50,0.3396307482218439,3276.368531458839,0.3975163837569679,0.0,0,1.5,0,0.06,5875.8495878902495,,0.6980189826508876,,0.0,0.0,3276.368531458839
TGO,q4,Storm surge,50,0.3396307482218439,3276.368531458839,0.3975163837569679,0.0,0,1.5,0,0.06,5875.8495878902495,,0.6980189826508876,,0.0,0.0,3276.368531458839
TGO,q4,Tsunami,50,0.3396307482218439,3276.368531458839,0.3975163837569679,0.0,0,1.5,0,0.06,5875.8495878902495,,0.6980189826508876,,0.0,0.0,3276.368531458839
TGO,q4,Wind,50,0.3396307482218439,2765.4460458981116,0.3975163837569679,0.0,0,1.5,0,0.06,5875.8495878902495,,0.9291840438364661,,0.0,0.0,2765.4460458981116
TGO,q5,Earthquake,50,0.3396307482218439,5523.142374293422,0.3975163837569679,0.0,0,1.5,0,0.06,13512.9206099207,,1.1358242902286135,,0.0,0.0,5523.142374293422
TGO,q5,Flood,50,0.3396307482218439,7534.792576326361,0.3975163837569679,0.0,0,1.5,0,0.06,13512.9206099207,,0.6980189826508876,,0.0,0.0,7534.792576326361
TGO,q5,Storm surge,50,0.3396307482218439,7534.792576326361,0.3975163837569679,0.0,0,1.5,0,0.06,13512.9206099207,,0.6980189826508876,,0.0,0.0,7534.792576326361
TGO,q5,Tsunami,50,0.3396307482218439,7534.792576326361,0.3975163837569679,0.0,0,1.5,0,0.06,13512.9206099207,,0.6980189826508876,,0.0,0.0,7534.792576326361
TGO,q5,Wind,50,0.3396307482218439,6359.804196869835,0.3975163837569679,0.0,0,1.5,0,0.06,13512.9206099207,,0.9291840438364657,,0.0,0.0,6359.804196869835
THA,q1,Earthquake,50,0.2886040421296159,35879.3674667741,0.2661875047234859,0.0,0,1.5,0,0.06,74831.41174289979,,0.7067615216555809,,0.0,0.0,35879.3674667741
THA,q1,Flood,50,0.2886040421296159,43067.7614927727,0.2661875047234859,0.0,0,1.5,0,0.06,74831.41174289979,,0.511315141093992,,0.0,0.0,43067.7614927727
THA,q1,Storm surge,50,0.2886040421296159,43067.7614927727,0.2661875047234859,0.0,0,1.5,0,0.06,74831.41174289979,,0.511315141093992,,0.0,0.0,43067.7614927727
THA,q1,Tsunami,50,0.2886040421296159,43067.7614927727,0.2661875047234859,0.0,0,1.5,0,0.06,74831.41174289979,,0.511315141093992,,0.0,0.0,43067.7614927727
THA,q1,Wind,50,0.2886040421296159,42022.36480361637,0.2661875047234859,0.0,0,1.5,0,0.06,74831.41174289979,,0.5346811087207739,,0.0,0.0,42022.36480361637
THA,q2,Earthquake,50,0.2886040421296159,26740.6564326572,0.2661875047234859,0.0,0,1.5,0,0.06,62157.97566045151,,0.824579721659856,,0.0,0.0,26740.6564326572
THA,q2,Flood,50,0.2886040421296159,32098.119189764057,0.2661875047234859,0.0,0,1.5,0,0.06,62157.97566045151,,0.6255054576066919,,0.0,0.0,32098.119189764057
THA,q2,Storm surge,50,0.2886040421296159,32098.119189764057,0.2661875047234859,0.0,0,1.5,0,0.06,62157.97566045151,,0.6255054576066919,,0.0,0.0,32098.119189764057
THA,q2,Tsunami,50,0.2886040421296159,32098.119189764057,0.2661875047234859,0.0,0,1.5,0,0.06,62157.97566045151,,0.6255054576066919,,0.0,0.0,32098.119189764057
THA,q2,Wind,50,0.2886040421296159,31318.991917622105,0.2661875047234859,0.0,0,1.5,0,0.06,62157.97566045151,,0.6493570811290663,,0.0,0.0,31318.991917622105
THA,q3,Earthquake,50,0.2886040421296159,7336.032131239101,0.2661875047234859,0.0,0,1.5,0,0.06,20772.304712094912,,1.0642493315679078,,0.0,0.0,7336.032131239101
THA,q3,Flood,50,0.2886040421296159,8805.798553280047,0.2661875047234859,0.0,0,1.5,0,0.06,20772.304712094912,,0.840811247559909,,0.0,0.0,8805.798553280047
THA,q3,Storm surge,50,0.2886040421296159,8805.798553280047,0.2661875047234859,0.0,0,1.5,0,0.06,20772.304712094912,,0.840811247559909,,0.0,0.0,8805.798553280047
THA,q3,Tsunami,50,0.2886040421296159,8805.798553280047,0.2661875047234859,0.0,0,1.5,0,0.06,20772.304712094912,,0.840811247559909,,0.0,0.0,8805.798553280047
THA,q3,Wind,50,0.2886040421296159,8592.05276446023,0.2661875047234859,0.0,0,1.5,0,0.06,20772.304712094912,,0.8716724762013233,,0.0,0.0,8592.05276446023
THA,q4,Earthquake,50,0.2886040421296159,6125.107965209596,0.2661875047234859,0.0,0,1.5,0,0.06,26433.433237932888,,1.6513509400794524,,0.0,0.0,6125.107965209596
THA,q4,Flood,50,0.2886040421296159,7352.266987633348,0.2661875047234859,0.0,0,1.5,0,0.06,26433.433237932888,,1.3823591459680307,,0.0,0.0,7352.266987633348
THA,q4,Storm surge,50,0.2886040421296159,7352.266987633348,0.2661875047234859,0.0,0,1.5,0,0.06,26433.433237932888,,1.3823591459680307,,0.0,0.0,7352.266987633348
THA,q4,Tsunami,50,0.2886040421296159,7352.266987633348,0.2661875047234859,0.0,0,1.5,0,0.06,26433.433237932888,,1.3823591459680307,,0.0,0.0,7352.266987633348
THA,q4,Wind,50,0.2886040421296159,7173.8032063672845,0.2661875047234859,0.0,0,1.5,0,0.06,26433.433237932888,,1.4114275582500113,,0.0,0.0,7173.8032063672845
THA,q5,Earthquake,50,0.2886040421296159,32852.198925682074,0.2661875047234859,0.0,0,1.5,0,0.06,144663.6655805157,,1.6794262538608682,,0.0,0.0,32852.198925682074
THA,q5,Flood,50,0.2886040421296159,36277.27742619862,0.2661875047234859,0.0,0,1.5,0,0.06,144663.6655805157,,1.533982941367296,,0.0,0.0,36277.27742619862
THA,q5,Storm surge,50,0.2886040421296159,36277.27742619862,0.2661875047234859,0.0,0,1.5,0,0.06,144663.6655805157,,1.533982941367296,,0.0,0.0,36277.27742619862
THA,q5,Tsunami,50,0.2886040421296159,36277.27742619862,0.2661875047234859,0.0,0,1.5,0,0.06,144663.6655805157,,1.533982941367296,,0.0,0.0,36277.27742619862
THA,q5,Wind,50,0.2886040421296159,36277.27742619862,0.2661875047234859,0.0,0,1.5,0,0.06,144663.6655805157,,1.533982941367296,,0.0,0.0,36277.27742619862
TJK,q1,Earthquake,50,0.1415615933492322,4881.970249837244,0.1088615328715904,0.0,0,1.5,0,0.06,11101.543640054717,,0.6612995759284969,,0.0,0.0,4881.970249837244
TJK,q1,Flood,50,0.1415615933492322,6720.678986346158,0.1088615328715904,0.0,0,1.5,0,0.06,11101.543640054717,,0.37679139736854705,,0.0,0.0,6720.678986346158
TJK,q1,Storm surge,50,0.1415615933492322,6720.678986346158,0.1088615328715904,0.0,0,1.5,0,0.06,11101.543640054717,,0.37679139736854705,,0.0,0.0,6720.678986346158
TJK,q1,Tsunami,50,0.1415615933492322,6720.678986346158,0.1088615328715904,0.0,0,1.5,0,0.06,11101.543640054717,,0.37679139736854705,,0.0,0.0,6720.678986346158
TJK,q1,Wind,50,0.1415615933492322,5352.760503818481,0.1088615328715904,0.0,0,1.5,0,0.06,11101.543640054717,,0.5781295347651622,,0.0,0.0,5352.760503818481
TJK,q2,Earthquake,50,0.1415615933492322,8855.887631563932,0.1088615328715904,0.0,0,1.5,0,0.06,21863.3434889295,,0.7435926900438674,,0.0,0.0,8855.887631563932
TJK,q2,Flood,50,0.1415615933492322,12191.302868525016,0.1088615328715904,0.0,0,1.5,0,0.06,21863.3434889295,,0.4474025143340814,,0.0,0.0,12191.302868525016
TJK,q2,Storm surge,50,0.1415615933492322,12191.302868525016,0.1088615328715904,0.0,0,1.5,0,0.06,21863.3434889295,,0.4474025143340814,,0.0,0.0,12191.302868525016
