iso3,income_cat,social
SYR,q2,0.03586294415753086
SYR,q3,-0.041109636126310425
SYR,q4,-0.025000867086708962
SYR,q5,0.04390131184599172
VEN,q1,0.16351481542600244
VEN,q2,0.2676183609163594
VEN,q3,0.22365949626300274
VEN,q4,0.1906925621339813
VEN,q5,0.19689883682515338
YEM,q1,0.04072055672650663
YEM,q2,0.09478584319918466
YEM,q3,0.028484549321805098
YEM,q4,0.031734404591755076
YEM,q5,0.0614971018435769
TWN,q5,0.17546381738235572
