iso3,hazard,rp,income_cat,fa
MOZ,Storm surge,50.0,q4,0.0004507237446248461
MOZ,Storm surge,50.0,q5,0.0004507237446248461
MOZ,Storm surge,100.0,q1,0.0005628105616786318
MOZ,Storm surge,100.0,q2,0.0005628105616786318
MOZ,Storm surge,100.0,q3,0.0005628105616786318
MOZ,Storm surge,100.0,q4,0.0005628105616786318
MOZ,Storm surge,100.0,q5,0.0005628105616786318
MOZ,Storm surge,250.0,q1,0.0007132309219258556
MOZ,Storm surge,250.0,q2,0.0007132309219258556
MOZ,Storm surge,250.0,q3,0.0007132309219258556
MOZ,Storm surge,250.0,q4,0.0007132309219258556
MOZ,Storm surge,250.0,q5,0.0007132309219258556
MOZ,Storm surge,500.0,q1,0.0008620594204313326
MOZ,Storm surge,500.0,q2,0.0008620594204313326
MOZ,Storm surge,500.0,q3,0.0008620594204313326
MOZ,Storm surge,500.0,q4,0.0008620594204313326
MOZ,Storm surge,500.0,q5,0.0008620594204313326
MOZ,Storm surge,1000.0,q1,0.0010467822737204415
MOZ,Storm surge,1000.0,q2,0.0010467822737204415
MOZ,Storm surge,1000.0,q3,0.0010467822737204415
MOZ,Storm surge,1000.0,q4,0.0010467822737204415
MOZ,Storm surge,1000.0,q5,0.0010467822737204415
MOZ,Storm surge,2500.0,q1,0.0013060483095088777
MOZ,Storm surge,2500.0,q2,0.0013060483095088777
MOZ,Storm surge,2500.0,q3,0.0013060483095088777
MOZ,Storm surge,2500.0,q4,0.0013060483095088777
MOZ,Storm surge,2500.0,q5,0.0013060483095088777
MOZ,Storm surge,5000.0,q1,0.001528061475207101
MOZ,Storm surge,5000.0,q2,0.001528061475207101
MOZ,Storm surge,5000.0,q3,0.001528061475207101
MOZ,Storm surge,5000.0,q4,0.001528061475207101
MOZ,Storm surge,5000.0,q5,0.001528061475207101
MOZ,Tsunami,10.0,q1,8.065232795864327e-05
MOZ,Tsunami,10.0,q2,8.065232795864327e-05
MOZ,Tsunami,10.0,q3,8.065232795864327e-05
MOZ,Tsunami,10.0,q4,8.065232795864327e-05
MOZ,Tsunami,10.0,q5,8.065232795864327e-05
MOZ,Tsunami,25.0,q1,0.00012867808728395292
MOZ,Tsunami,25.0,q2,0.00012867808728395292
MOZ,Tsunami,25.0,q3,0.00012867808728395292
MOZ,Tsunami,25.0,q4,0.00012867808728395292
MOZ,Tsunami,25.0,q5,0.00012867808728395292
MOZ,Tsunami,50.0,q1,0.0002532322294017077
MOZ,Tsunami,50.0,q2,0.0002532322294017077
MOZ,Tsunami,50.0,q3,0.0002532322294017077
MOZ,Tsunami,50.0,q4,0.0002532322294017077
MOZ,Tsunami,50.0,q5,0.0002532322294017077
MOZ,Tsunami,100.0,q1,0.0004634569684138897
MOZ,Tsunami,100.0,q2,0.0004634569684138897
MOZ,Tsunami,100.0,q3,0.0004634569684138897
MOZ,Tsunami,100.0,q4,0.0004634569684138897
MOZ,Tsunami,100.0,q5,0.0004634569684138897
MOZ,Tsunami,250.0,q1,0.0010466270978361284
MOZ,Tsunami,250.0,q2,0.0010466270978361284
MOZ,Tsunami,250.0,q3,0.0010466270978361284
MOZ,Tsunami,250.0,q4,0.0010466270978361284
MOZ,Tsunami,250.0,q5,0.0010466270978361284
MOZ,Tsunami,500.0,q1,0.0018841083236763407
MOZ,Tsunami,500.0,q2,0.0018841083236763407
MOZ,Tsunami,500.0,q3,0.0018841083236763407
MOZ,Tsunami,500.0,q4,0.0018841083236763407
MOZ,Tsunami,500.0,q5,0.0018841083236763407
MOZ,Tsunami,1000.0,q1,0.0033899254298613755
MOZ,Tsunami,1000.0,q2,0.0033899254298613755
MOZ,Tsunami,1000.0,q3,0.0033899254298613755
MOZ,Tsunami,1000.0,q4,0.0033899254298613755
MOZ,Tsunami,1000.0,q5,0.0033899254298613755
MOZ,Tsunami,2500.0,q1,0.007388544606172446
MOZ,Tsunami,2500.0,q2,0.007388544606172446
MOZ,Tsunami,2500.0,q3,0.007388544606172446
MOZ,Tsunami,2500.0,q4,0.007388544606172446
MOZ,Tsunami,2500.0,q5,0.007388544606172446
MOZ,Tsunami,5000.0,q1,0.013273377727786504
MOZ,Tsunami,5000.0,q2,0.013273377727786504
MOZ,Tsunami,5000.0,q3,0.013273377727786504
MOZ,Tsunami,5000.0,q4,0.013273377727786504
MOZ,Tsunami,5000.0,q5,0.013273377727786504
MOZ,Wind,10.0,q1,0.00040695225051479855
MOZ,Wind,10.0,q2,0.00040695225051479855
MOZ,Wind,10.0,q3,0.00040695225051479855
MOZ,Wind,10.0,q4,0.00040695225051479855
MOZ,Wind,10.0,q5,0.00040695225051479855
MOZ,Wind,25.0,q1,0.0006086645119382404
MOZ,Wind,25.0,q2,0.0006086645119382404
MOZ,Wind,25.0,q3,0.0006086645119382404
MOZ,Wind,25.0,q4,0.0006086645119382404
MOZ,Wind,25.0,q5,0.0006086645119382404
MOZ,Wind,50.0,q1,0.0007522942692007126
MOZ,Wind,50.0,q2,0.0007522942692007126
MOZ,Wind,50.0,q3,0.0007522942692007126
MOZ,Wind,50.0,q4,0.0007522942692007126
MOZ,Wind,50.0,q5,0.0007522942692007126
MOZ,Wind,100.0,q1,0.0009431703305430113
MOZ,Wind,100.0,q2,0.0009431703305430113
MOZ,Wind,100.0,q3,0.0009431703305430113
MOZ,Wind,100.0,q4,0.0009431703305430113
MOZ,Wind,100.0,q5,0.0009431703305430113
MOZ,Wind,250.0,q1,0.0012233417075368667
MOZ,Wind,250.0,q2,0.0012233417075368667
MOZ,Wind,250.0,q3,0.0012233417075368667
MOZ,Wind,250.0,q4,0.0012233417075368667
MOZ,Wind,250.0,q5,0.0012233417075368667
MOZ,Wind,500.0,q1,0.0014743018904966286
MOZ,Wind,500.0,q2,0.0014743018904966286
MOZ,Wind,500.0,q3,0.0014743018904966286
MOZ,Wind,500.0,q4,0.0014743018904966286
MOZ,Wind,500.0,q5,0.0014743018904966286
MOZ,Wind,1000.0,q1,0.0017735256386975046
MOZ,Wind,1000.0,q2,0.0017735256386975046
MOZ,Wind,1000.0,q3,0.0017735256386975046
MOZ,Wind,1000.0,q4,0.0017735256386975046
MOZ,Wind,1000.0,q5,0.0017735256386975046
MOZ,Wind,2500.0,q1,0.0021750947547932824
MOZ,Wind,2500.0,q2,0.0021750947547932824
MOZ,Wind,2500.0,q3,0.0021750947547932824
MOZ,Wind,2500.0,q4,0.0021750947547932824
MOZ,Wind,2500.0,q5,0.0021750947547932824
MOZ,Wind,5000.0,q1,0.0025767962676006163
MOZ,Wind,5000.0,q2,0.0025767962676006163
MOZ,Wind,5000.0,q3,0.0025767962676006163
MOZ,Wind,5000.0,q4,0.0025767962676006163
MOZ,Wind,5000.0,q5,0.0025767962676006163
MRT,Earthquake,10.0,q1,0.00017134819714960378
MRT,Earthquake,10.0,q2,0.00017134819714960378
MRT,Earthquake,10.0,q3,0.00017134819714960378
MRT,Earthquake,10.0,q4,0.00017134819714960378
MRT,Earthquake,10.0,q5,0.00017134819714960378
MRT,Earthquake,25.0,q1,0.00036772336035102124
MRT,Earthquake,25.0,q2,0.00036772336035102124
MRT,Earthquake,25.0,q3,0.00036772336035102124
MRT,Earthquake,25.0,q4,0.00036772336035102124
MRT,Earthquake,25.0,q5,0.00036772336035102124
MRT,Earthquake,50.0,q1,0.0007959043334468031
MRT,Earthquake,50.0,q2,0.0007959043334468031
MRT,Earthquake,50.0,q3,0.0007959043334468031
MRT,Earthquake,50.0,q4,0.0007959043334468031
MRT,Earthquake,50.0,q5,0.0007959043334468031
MRT,Earthquake,100.0,q1,0.0015912367204322995
MRT,Earthquake,100.0,q2,0.0015912367204322995
MRT,Earthquake,100.0,q3,0.0015912367204322995
MRT,Earthquake,100.0,q4,0.0015912367204322995
MRT,Earthquake,100.0,q5,0.0015912367204322995
MRT,Earthquake,250.0,q1,0.003913321572653753
MRT,Earthquake,250.0,q2,0.003913321572653753
MRT,Earthquake,250.0,q3,0.003913321572653753
MRT,Earthquake,250.0,q4,0.003913321572653753
MRT,Earthquake,250.0,q5,0.003913321572653753
MRT,Earthquake,500.0,q1,0.007363941034820337
MRT,Earthquake,500.0,q2,0.007363941034820337
MRT,Earthquake,500.0,q3,0.007363941034820337
MRT,Earthquake,500.0,q4,0.007363941034820337
MRT,Earthquake,500.0,q5,0.007363941034820337
MRT,Earthquake,1000.0,q1,0.011480297852127284
MRT,Earthquake,1000.0,q2,0.011480297852127284
MRT,Earthquake,1000.0,q3,0.011480297852127284
MRT,Earthquake,1000.0,q4,0.011480297852127284
MRT,Earthquake,1000.0,q5,0.011480297852127284
MRT,Earthquake,2500.0,q1,0.020459158576826026
MRT,Earthquake,2500.0,q2,0.020459158576826026
MRT,Earthquake,2500.0,q3,0.020459158576826026
MRT,Earthquake,2500.0,q4,0.020459158576826026
MRT,Earthquake,2500.0,q5,0.020459158576826026
MRT,Earthquake,5000.0,q1,0.03152154510602797
MRT,Earthquake,5000.0,q2,0.03152154510602797
MRT,Earthquake,5000.0,q3,0.03152154510602797
MRT,Earthquake,5000.0,q4,0.03152154510602797
MRT,Earthquake,5000.0,q5,0.03152154510602797
MRT,Flood,10.0,q1,0.0032776681483784246
MRT,Flood,10.0,q2,0.0032776681483784246
MRT,Flood,10.0,q3,0.0032776681483784246
MRT,Flood,10.0,q4,0.0032776681483784246
MRT,Flood,10.0,q5,0.0032776681483784246
MRT,Flood,25.0,q1,0.0066828430369681785
MRT,Flood,25.0,q2,0.0066828430369681785
MRT,Flood,25.0,q3,0.0066828430369681785
MRT,Flood,25.0,q4,0.0066828430369681785
MRT,Flood,25.0,q5,0.0066828430369681785
MRT,Flood,50.0,q1,0.009331130303566458
MRT,Flood,50.0,q2,0.009331130303566458
MRT,Flood,50.0,q3,0.009331130303566458
MRT,Flood,50.0,q4,0.009331130303566458
MRT,Flood,50.0,q5,0.009331130303566458
MRT,Flood,100.0,q1,0.010322882132672516
MRT,Flood,100.0,q2,0.010322882132672516
MRT,Flood,100.0,q3,0.010322882132672516
MRT,Flood,100.0,q4,0.010322882132672516
MRT,Flood,100.0,q5,0.010322882132672516
MRT,Flood,250.0,q1,0.010755693384645625
MRT,Flood,250.0,q2,0.010755693384645625
MRT,Flood,250.0,q3,0.010755693384645625
MRT,Flood,250.0,q4,0.010755693384645625
MRT,Flood,250.0,q5,0.010755693384645625
MRT,Flood,500.0,q1,0.011180571902335365
MRT,Flood,500.0,q2,0.011180571902335365
MRT,Flood,500.0,q3,0.011180571902335365
MRT,Flood,500.0,q4,0.011180571902335365
MRT,Flood,500.0,q5,0.011180571902335365
MRT,Flood,1000.0,q1,0.011605933379112074
MRT,Flood,1000.0,q2,0.011605933379112074
MRT,Flood,1000.0,q3,0.011605933379112074
MRT,Flood,1000.0,q4,0.011605933379112074
MRT,Flood,1000.0,q5,0.011605933379112074
MRT,Flood,2500.0,q1,0.01234852916350253
MRT,Flood,2500.0,q2,0.01234852916350253
MRT,Flood,2500.0,q3,0.01234852916350253
MRT,Flood,2500.0,q4,0.01234852916350253
MRT,Flood,2500.0,q5,0.01234852916350253
MRT,Flood,5000.0,q1,0.01303707917750002
MRT,Flood,5000.0,q2,0.01303707917750002
MRT,Flood,5000.0,q3,0.01303707917750002
MRT,Flood,5000.0,q4,0.01303707917750002
MRT,Flood,5000.0,q5,0.01303707917750002
MRT,Tsunami,10.0,q1,1.975392884771313e-07
MRT,Tsunami,10.0,q2,1.975392884771313e-07
MRT,Tsunami,10.0,q3,1.975392884771313e-07
MRT,Tsunami,10.0,q4,1.975392884771313e-07
MRT,Tsunami,10.0,q5,1.975392884771313e-07
MRT,Tsunami,25.0,q1,4.42145983437847e-07
MRT,Tsunami,25.0,q2,4.42145983437847e-07
MRT,Tsunami,25.0,q3,4.42145983437847e-07
MRT,Tsunami,25.0,q4,4.42145983437847e-07
MRT,Tsunami,25.0,q5,4.42145983437847e-07
MRT,Tsunami,50.0,q1,8.063941703703806e-07
MRT,Tsunami,50.0,q2,8.063941703703806e-07
MRT,Tsunami,50.0,q3,8.063941703703806e-07
MRT,Tsunami,50.0,q4,8.063941703703806e-07
MRT,Tsunami,50.0,q5,8.063941703703806e-07
MRT,Tsunami,100.0,q1,1.4642199422550239e-06
MRT,Tsunami,100.0,q2,1.4642199422550239e-06
MRT,Tsunami,100.0,q3,1.4642199422550239e-06
MRT,Tsunami,100.0,q4,1.4642199422550239e-06
MRT,Tsunami,100.0,q5,1.4642199422550239e-06
MRT,Tsunami,250.0,q1,3.2074603527310042e-06
MRT,Tsunami,250.0,q2,3.2074603527310042e-06
MRT,Tsunami,250.0,q3,3.2074603527310042e-06
MRT,Tsunami,250.0,q4,3.2074603527310042e-06
MRT,Tsunami,250.0,q5,3.2074603527310042e-06
MRT,Tsunami,500.0,q1,5.792838123890678e-06
MRT,Tsunami,500.0,q2,5.792838123890678e-06
MRT,Tsunami,500.0,q3,5.792838123890678e-06
MRT,Tsunami,500.0,q4,5.792838123890678e-06
MRT,Tsunami,500.0,q5,5.792838123890678e-06
MRT,Tsunami,1000.0,q1,1.0451411575294359e-05
MRT,Tsunami,1000.0,q2,1.0451411575294359e-05
MRT,Tsunami,1000.0,q3,1.0451411575294359e-05
MRT,Tsunami,1000.0,q4,1.0451411575294359e-05
MRT,Tsunami,1000.0,q5,1.0451411575294359e-05
MRT,Tsunami,2500.0,q1,2.2776563973238214e-05
MRT,Tsunami,2500.0,q2,2.2776563973238214e-05
MRT,Tsunami,2500.0,q3,2.2776563973238214e-05
MRT,Tsunami,2500.0,q4,2.2776563973238214e-05
MRT,Tsunami,2500.0,q5,2.2776563973238214e-05
MRT,Tsunami,5000.0,q1,4.103173824934035e-05
MRT,Tsunami,5000.0,q2,4.103173824934035e-05
MRT,Tsunami,5000.0,q3,4.103173824934035e-05
MRT,Tsunami,5000.0,q4,4.103173824934035e-05
MRT,Tsunami,5000.0,q5,4.103173824934035e-05
MUS,Storm surge,10.0,q1,0.009148934226611347
MUS,Storm surge,10.0,q2,0.009148934226611347
MUS,Storm surge,10.0,q3,0.009148934226611347
MUS,Storm surge,10.0,q4,0.009148934226611347
MUS,Storm surge,10.0,q5,0.009148934226611347
MUS,Storm surge,25.0,q1,0.015097791294238789
MUS,Storm surge,25.0,q2,0.015097791294238789
MUS,Storm surge,25.0,q3,0.015097791294238789
MUS,Storm surge,25.0,q4,0.015097791294238789
MUS,Storm surge,25.0,q5,0.015097791294238789
MUS,Storm surge,50.0,q1,0.0190928566222417
MUS,Storm surge,50.0,q2,0.0190928566222417
MUS,Storm surge,50.0,q3,0.0190928566222417
MUS,Storm surge,50.0,q4,0.0190928566222417
MUS,Storm surge,50.0,q5,0.0190928566222417
MUS,Storm surge,100.0,q1,0.023581093184661426
MUS,Storm surge,100.0,q2,0.023581093184661426
MUS,Storm surge,100.0,q3,0.023581093184661426
MUS,Storm surge,100.0,q4,0.023581093184661426
MUS,Storm surge,100.0,q5,0.023581093184661426
MUS,Storm surge,250.0,q1,0.030169248341061505
MUS,Storm surge,250.0,q2,0.030169248341061505
MUS,Storm surge,250.0,q3,0.030169248341061505
MUS,Storm surge,250.0,q4,0.030169248341061505
MUS,Storm surge,250.0,q5,0.030169248341061505
MUS,Storm surge,500.0,q1,0.035767745240314626
MUS,Storm surge,500.0,q2,0.035767745240314626
MUS,Storm surge,500.0,q3,0.035767745240314626
MUS,Storm surge,500.0,q4,0.035767745240314626
MUS,Storm surge,500.0,q5,0.035767745240314626
MUS,Storm surge,1000.0,q1,0.041877826098229286
MUS,Storm surge,1000.0,q2,0.041877826098229286
MUS,Storm surge,1000.0,q3,0.041877826098229286
MUS,Storm surge,1000.0,q4,0.041877826098229286
MUS,Storm surge,1000.0,q5,0.041877826098229286
MUS,Storm surge,2500.0,q1,0.05085022265370704
MUS,Storm surge,2500.0,q2,0.05085022265370704
MUS,Storm surge,2500.0,q3,0.05085022265370704
MUS,Storm surge,2500.0,q4,0.05085022265370704
MUS,Storm surge,2500.0,q5,0.05085022265370704
MUS,Storm surge,5000.0,q1,0.058397388193432626
MUS,Storm surge,5000.0,q2,0.058397388193432626
MUS,Storm surge,5000.0,q3,0.058397388193432626
MUS,Storm surge,5000.0,q4,0.058397388193432626
MUS,Storm surge,5000.0,q5,0.058397388193432626
MUS,Tsunami,10.0,q1,0.001619022206465063
MUS,Tsunami,10.0,q2,0.001619022206465063
MUS,Tsunami,10.0,q3,0.001619022206465063
MUS,Tsunami,10.0,q4,0.001619022206465063
MUS,Tsunami,10.0,q5,0.001619022206465063
MUS,Tsunami,25.0,q1,0.0036291260386726275
MUS,Tsunami,25.0,q2,0.0036291260386726275
MUS,Tsunami,25.0,q3,0.0036291260386726275
MUS,Tsunami,25.0,q4,0.0036291260386726275
MUS,Tsunami,25.0,q5,0.0036291260386726275
MUS,Tsunami,50.0,q1,0.0066189780187839685
MUS,Tsunami,50.0,q2,0.0066189780187839685
MUS,Tsunami,50.0,q3,0.0066189780187839685
MUS,Tsunami,50.0,q4,0.0066189780187839685
MUS,Tsunami,50.0,q5,0.0066189780187839685
MUS,Tsunami,100.0,q1,0.011993028512967085
MUS,Tsunami,100.0,q2,0.011993028512967085
MUS,Tsunami,100.0,q3,0.011993028512967085
MUS,Tsunami,100.0,q4,0.011993028512967085
MUS,Tsunami,100.0,q5,0.011993028512967085
MUS,Tsunami,250.0,q1,0.026096097796033654
MUS,Tsunami,250.0,q2,0.026096097796033654
MUS,Tsunami,250.0,q3,0.026096097796033654
MUS,Tsunami,250.0,q4,0.026096097796033654
MUS,Tsunami,250.0,q5,0.026096097796033654
MUS,Tsunami,500.0,q1,0.04678225498598185
MUS,Tsunami,500.0,q2,0.04678225498598185
MUS,Tsunami,500.0,q3,0.04678225498598185
MUS,Tsunami,500.0,q4,0.04678225498598185
MUS,Tsunami,500.0,q5,0.04678225498598185
MUS,Tsunami,1000.0,q1,0.08328752510639845
MUS,Tsunami,1000.0,q2,0.08328752510639845
MUS,Tsunami,1000.0,q3,0.08328752510639845
MUS,Tsunami,1000.0,q4,0.08328752510639845
MUS,Tsunami,1000.0,q5,0.08328752510639845
MUS,Tsunami,2500.0,q1,0.17525470461395368
MUS,Tsunami,2500.0,q2,0.17525470461395368
MUS,Tsunami,2500.0,q3,0.17525470461395368
MUS,Tsunami,2500.0,q4,0.17525470461395368
MUS,Tsunami,2500.0,q5,0.17525470461395368
MUS,Tsunami,5000.0,q1,0.3005633199005404
MUS,Tsunami,5000.0,q2,0.3005633199005404
MUS,Tsunami,5000.0,q3,0.3005633199005404
MUS,Tsunami,5000.0,q4,0.3005633199005404
MUS,Tsunami,5000.0,q5,0.3005633199005404
MUS,Wind,10.0,q1,0.008995821424293204
MUS,Wind,10.0,q2,0.008995821424293204
MUS,Wind,10.0,q3,0.008995821424293204
MUS,Wind,10.0,q4,0.008995821424293204
MUS,Wind,10.0,q5,0.008995821424293204
MUS,Wind,25.0,q1,0.012689096199612504
MUS,Wind,25.0,q2,0.012689096199612504
MUS,Wind,25.0,q3,0.012689096199612504
MUS,Wind,25.0,q4,0.012689096199612504
MUS,Wind,25.0,q5,0.012689096199612504
MUS,Wind,50.0,q1,0.01581339722932426
MUS,Wind,50.0,q2,0.01581339722932426
MUS,Wind,50.0,q3,0.01581339722932426
MUS,Wind,50.0,q4,0.01581339722932426
MUS,Wind,50.0,q5,0.01581339722932426
MUS,Wind,100.0,q1,0.019102461628336304
MUS,Wind,100.0,q2,0.019102461628336304
MUS,Wind,100.0,q3,0.019102461628336304
MUS,Wind,100.0,q4,0.019102461628336304
MUS,Wind,100.0,q5,0.019102461628336304
MUS,Wind,250.0,q1,0.023867066158662152
MUS,Wind,250.0,q2,0.023867066158662152
MUS,Wind,250.0,q3,0.023867066158662152
MUS,Wind,250.0,q4,0.023867066158662152
MUS,Wind,250.0,q5,0.023867066158662152
MUS,Wind,500.0,q1,0.027705342052444158
MUS,Wind,500.0,q2,0.027705342052444158
MUS,Wind,500.0,q3,0.027705342052444158
MUS,Wind,500.0,q4,0.027705342052444158
MUS,Wind,500.0,q5,0.027705342052444158
MUS,Wind,1000.0,q1,0.03184462837061273
MUS,Wind,1000.0,q2,0.03184462837061273
MUS,Wind,1000.0,q3,0.03184462837061273
MUS,Wind,1000.0,q4,0.03184462837061273
MUS,Wind,1000.0,q5,0.03184462837061273
MUS,Wind,2500.0,q1,0.03767793887679553
MUS,Wind,2500.0,q2,0.03767793887679553
MUS,Wind,2500.0,q3,0.03767793887679553
MUS,Wind,2500.0,q4,0.03767793887679553
MUS,Wind,2500.0,q5,0.03767793887679553
MUS,Wind,5000.0,q1,0.042425862804029706
MUS,Wind,5000.0,q2,0.042425862804029706
MUS,Wind,5000.0,q3,0.042425862804029706
MUS,Wind,5000.0,q4,0.042425862804029706
MUS,Wind,5000.0,q5,0.042425862804029706
MWI,Earthquake,10.0,q1,0.0024595802292014944
MWI,Earthquake,10.0,q2,0.0024595802292014944
MWI,Earthquake,10.0,q3,0.0024595802292014944
MWI,Earthquake,10.0,q4,0.0024595802292014944
MWI,Earthquake,10.0,q5,0.0024595802292014944
MWI,Earthquake,25.0,q1,0.006262928101005559
MWI,Earthquake,25.0,q2,0.006262928101005559
MWI,Earthquake,25.0,q3,0.006262928101005559
MWI,Earthquake,25.0,q4,0.006262928101005559
MWI,Earthquake,25.0,q5,0.006262928101005559
MWI,Earthquake,50.0,q1,0.012408834686915126
MWI,Earthquake,50.0,q2,0.012408834686915126
MWI,Earthquake,50.0,q3,0.012408834686915126
MWI,Earthquake,50.0,q4,0.012408834686915126
MWI,Earthquake,50.0,q5,0.012408834686915126
MWI,Earthquake,100.0,q1,0.024681501593992093
MWI,Earthquake,100.0,q2,0.024681501593992093
MWI,Earthquake,100.0,q3,0.024681501593992093
MWI,Earthquake,100.0,q4,0.024681501593992093
MWI,Earthquake,100.0,q5,0.024681501593992093
MWI,Earthquake,250.0,q1,0.060705234462929844
MWI,Earthquake,250.0,q2,0.060705234462929844
MWI,Earthquake,250.0,q3,0.060705234462929844
MWI,Earthquake,250.0,q4,0.060705234462929844
MWI,Earthquake,250.0,q5,0.060705234462929844
MWI,Earthquake,500.0,q1,0.11248213565877024
MWI,Earthquake,500.0,q2,0.11248213565877024
MWI,Earthquake,500.0,q3,0.11248213565877024
MWI,Earthquake,500.0,q4,0.11248213565877024
MWI,Earthquake,500.0,q5,0.11248213565877024
MWI,Earthquake,1000.0,q1,0.16744106726443883
MWI,Earthquake,1000.0,q2,0.16744106726443883
MWI,Earthquake,1000.0,q3,0.16744106726443883
MWI,Earthquake,1000.0,q4,0.16744106726443883
MWI,Earthquake,1000.0,q5,0.16744106726443883
MWI,Earthquake,2500.0,q1,0.2768515201383716
MWI,Earthquake,2500.0,q2,0.2768515201383716
MWI,Earthquake,2500.0,q3,0.2768515201383716
MWI,Earthquake,2500.0,q4,0.2768515201383716
MWI,Earthquake,2500.0,q5,0.2768515201383716
MWI,Earthquake,5000.0,q1,0.3958999743226771
MWI,Earthquake,5000.0,q2,0.3958999743226771
MWI,Earthquake,5000.0,q3,0.3958999743226771
MWI,Earthquake,5000.0,q4,0.3958999743226771
MWI,Earthquake,5000.0,q5,0.3958999743226771
MWI,Flood,10.0,q1,0.004038018117963637
MWI,Flood,10.0,q2,0.004038018117963637
MWI,Flood,10.0,q3,0.004038018117963637
MWI,Flood,10.0,q4,0.004038018117963637
MWI,Flood,10.0,q5,0.004038018117963637
MWI,Flood,25.0,q1,0.008256489411248987
MWI,Flood,25.0,q2,0.008256489411248987
MWI,Flood,25.0,q3,0.008256489411248987
MWI,Flood,25.0,q4,0.008256489411248987
MWI,Flood,25.0,q5,0.008256489411248987
MWI,Flood,50.0,q1,0.011433143657834384
MWI,Flood,50.0,q2,0.011433143657834384
MWI,Flood,50.0,q3,0.011433143657834384
MWI,Flood,50.0,q4,0.011433143657834384
MWI,Flood,50.0,q5,0.011433143657834384
MWI,Flood,100.0,q1,0.012652636439510777
MWI,Flood,100.0,q2,0.012652636439510777
MWI,Flood,100.0,q3,0.012652636439510777
MWI,Flood,100.0,q4,0.012652636439510777
MWI,Flood,100.0,q5,0.012652636439510777
MWI,Flood,250.0,q1,0.013325577794016209
MWI,Flood,250.0,q2,0.013325577794016209
MWI,Flood,250.0,q3,0.013325577794016209
MWI,Flood,250.0,q4,0.013325577794016209
MWI,Flood,250.0,q5,0.013325577794016209
MWI,Flood,500.0,q1,0.013815935052037433
MWI,Flood,500.0,q2,0.013815935052037433
MWI,Flood,500.0,q3,0.013815935052037433
MWI,Flood,500.0,q4,0.013815935052037433
MWI,Flood,500.0,q5,0.013815935052037433
MWI,Flood,1000.0,q1,0.014476489385043857
MWI,Flood,1000.0,q2,0.014476489385043857
MWI,Flood,1000.0,q3,0.014476489385043857
MWI,Flood,1000.0,q4,0.014476489385043857
MWI,Flood,1000.0,q5,0.014476489385043857
MWI,Flood,2500.0,q1,0.015428560906098017
MWI,Flood,2500.0,q2,0.015428560906098017
MWI,Flood,2500.0,q3,0.015428560906098017
MWI,Flood,2500.0,q4,0.015428560906098017
MWI,Flood,2500.0,q5,0.015428560906098017
MWI,Flood,5000.0,q1,0.01627946335047458
MWI,Flood,5000.0,q2,0.01627946335047458
MWI,Flood,5000.0,q3,0.01627946335047458
MWI,Flood,5000.0,q4,0.01627946335047458
MWI,Flood,5000.0,q5,0.01627946335047458
MYS,Earthquake,10.0,q1,0.0002924791942909042
MYS,Earthquake,10.0,q2,0.0002924791942909042
MYS,Earthquake,10.0,q3,0.0002924791942909042
MYS,Earthquake,10.0,q4,0.0002924791942909042
MYS,Earthquake,10.0,q5,0.0002924791942909042
MYS,Earthquake,25.0,q1,0.0007310367924131269
MYS,Earthquake,25.0,q2,0.0007310367924131269
MYS,Earthquake,25.0,q3,0.0007310367924131269
MYS,Earthquake,25.0,q4,0.0007310367924131269
MYS,Earthquake,25.0,q5,0.0007310367924131269
MYS,Earthquake,50.0,q1,0.0014615365927916238
MYS,Earthquake,50.0,q2,0.0014615365927916238
MYS,Earthquake,50.0,q3,0.0014615365927916238
MYS,Earthquake,50.0,q4,0.0014615365927916238
MYS,Earthquake,50.0,q5,0.0014615365927916238
MYS,Earthquake,100.0,q1,0.0029191460009758987
MYS,Earthquake,100.0,q2,0.0029191460009758987
MYS,Earthquake,100.0,q3,0.0029191460009758987
MYS,Earthquake,100.0,q4,0.0029191460009758987
MYS,Earthquake,100.0,q5,0.0029191460009758987
MYS,Earthquake,250.0,q1,0.00728272156136913
MYS,Earthquake,250.0,q2,0.00728272156136913
MYS,Earthquake,250.0,q3,0.00728272156136913
MYS,Earthquake,250.0,q4,0.00728272156136913
MYS,Earthquake,250.0,q5,0.00728272156136913
MYS,Earthquake,500.0,q1,0.013004265000059507
MYS,Earthquake,500.0,q2,0.013004265000059507
MYS,Earthquake,500.0,q3,0.013004265000059507
MYS,Earthquake,500.0,q4,0.013004265000059507
MYS,Earthquake,500.0,q5,0.013004265000059507
MYS,Earthquake,1000.0,q1,0.017869337653718613
MYS,Earthquake,1000.0,q2,0.017869337653718613
MYS,Earthquake,1000.0,q3,0.017869337653718613
MYS,Earthquake,1000.0,q4,0.017869337653718613
MYS,Earthquake,1000.0,q5,0.017869337653718613
MYS,Earthquake,2500.0,q1,0.02697915722691945
MYS,Earthquake,2500.0,q2,0.02697915722691945
MYS,Earthquake,2500.0,q3,0.02697915722691945
MYS,Earthquake,2500.0,q4,0.02697915722691945
MYS,Earthquake,2500.0,q5,0.02697915722691945
MYS,Earthquake,5000.0,q1,0.036657471815385645
MYS,Earthquake,5000.0,q2,0.036657471815385645
MYS,Earthquake,5000.0,q3,0.036657471815385645
MYS,Earthquake,5000.0,q4,0.036657471815385645
MYS,Earthquake,5000.0,q5,0.036657471815385645
MYS,Flood,10.0,q1,0.013887260264694242
MYS,Flood,10.0,q2,0.013887260264694242
